genes,baseMean,log2FoldChange,lfcSE,pvalue,padj,tibble_id,baseMean_ref,log2FoldChange_ref,lfcSE_ref,pvalue_ref,padj_ref,tibble_id_ref,significance
Gm28306,0.8540605800076376,-0.0024979390685697014,0.12955097986112724,0.8380517251836028,NA,CD62Lneg,0.32317004189995974,-0.0016821076957811202,0.09851538416598989,0.6821362388406571,NA,CD62Lpos,None
Imp4,425.1511406764077,-0.008106636399039068,0.039937835962135675,0.7323954870038768,0.9447991720395897,CD62Lneg,353.08160635543663,-0.004778341494713846,0.02918151872453644,0.5396912386526409,0.9997821032151102,CD62Lpos,None
Ptpn18,7442.461926684734,0.050693286593306686,0.03552219353655723,0.04266303038037161,0.32866327621287944,CD62Lneg,5532.264959652376,0.006150622503562921,0.02261577863407231,0.31105559221573065,0.9997821032151102,CD62Lpos,None
Gm28417,62.00984640464044,0.008676411019735717,0.06608098882264646,0.6733368218370968,0.929093677909907,CD62Lneg,40.517302777933416,0.010223424746192582,0.05377393803624023,0.3114453072390835,0.9997821032151102,CD62Lpos,None
4930568A12Rik,20.893940446368873,0.001460594671709317,0.08036358364515524,0.9392144038347272,0.9908853510661885,CD62Lneg,10.585918172600326,0.0017331168982848916,0.0586770193583934,0.8346783385458082,0.9997821032151102,CD62Lpos,None
Prss39,0.41713600611426416,0.007654247854003002,0.14664416260576799,0.4075060601298433,NA,CD62Lneg,0.38780343748025814,0.0024557273300813477,0.09870942062695105,0.5729541946811132,NA,CD62Lpos,None
Cfc1,0.20071900119161762,0.0010843550435080342,0.14580725201684747,0.8752436705889981,NA,CD62Lneg,0.4337673231506464,-0.0018146356388512904,0.09930182816218373,0.6454351577093593,NA,CD62Lpos,None
Arhgef4,62.623032798397404,-0.04402118629388004,0.09020439151240382,0.11615715728318526,0.5389315880426327,CD62Lneg,43.72089264423772,0.013393064247581422,0.059811642846379055,0.22223710173307631,0.9880067872819865,CD62Lpos,None
Gm38336,1.9161082560086449,-0.003627124096534117,0.11787243696833609,0.8039484319984749,NA,CD62Lneg,1.543141776955801,-0.008427577387258627,0.09905722475182287,0.2663471378727229,NA,CD62Lpos,None
Fam168b,480.07529626049217,-0.06078433274639223,0.052444583064076074,0.03548140040470014,0.30059041229949596,CD62Lneg,371.5496502597912,-0.0023839074615947457,0.02273957731340719,0.7122824467984364,0.9997821032151102,CD62Lpos,None
Plekhb2,558.9864765288381,0.029141346461803795,0.04629183877743129,0.24309174266804448,0.7086990074175228,CD62Lneg,397.11507776920223,-0.004314956132612483,0.025157083971839685,0.535711550082543,0.9997821032151102,CD62Lpos,None
Gm37068,28.91966444764445,3.7921770278192673e-4,0.06827869872109191,0.9847868803976166,0.9967955265022648,CD62Lneg,28.993311818282223,-5.977701933986877e-4,0.05002264953387308,0.9439446789278083,0.9997821032151102,CD62Lpos,None
Hs6st1,56.74145503051585,0.007666198800293055,0.06691142110653192,0.7072760915003611,0.9386346438308916,CD62Lneg,45.94189435958336,0.0011852429363376222,0.04361813511376222,0.8897601836394121,0.9997821032151102,CD62Lpos,None
Gm33280,2.1408074183273667,-0.012798358548166225,0.12574988905717566,0.42251985377579887,NA,CD62Lneg,1.559740065474532,-9.852326857122569e-4,0.08842399646094762,0.869231561530502,NA,CD62Lpos,None
Uggt1,348.6372228244377,-0.022421604052272687,0.04613271191300595,0.35459522965755286,0.7980766764976096,CD62Lneg,317.6559044592661,-4.0648423015869417e-4,0.023729084972454097,0.9518479979414721,0.9997821032151102,CD62Lpos,None
Neurl3,533.2591899479681,-0.5850182234308605,0.10430066677351996,7.600243043571848e-10,1.7419757055866673e-7,CD62Lneg,322.0605318946266,-0.6589193106121325,0.1345396430842329,1.2133701113993517e-8,3.989113895187395e-6,CD62Lpos,Both
Arid5a,388.5526129217254,-0.1488818670502492,0.09691195123865519,0.0017812111334496114,0.041427947506025464,CD62Lneg,345.36028408423283,-0.020058431994579184,0.04808866396833219,0.10755415337293753,0.805688177880878,CD62Lpos,CD62Lneg
4930403P22Rik,0.02479056902731648,-3.1680950362280533e-4,0.1487494741064319,0.9564697900207696,NA,CD62Lneg,0,0,0.2600554686001467,NA,NA,CD62Lpos,None
Kansl3,185.22914799641282,-0.02368877772398388,0.05322015645387025,0.32150177132343527,0.7729312892975938,CD62Lneg,167.0293914449544,-0.010910119684258038,0.040096694986535154,0.2666467767277611,0.9997821032151102,CD62Lpos,None
Fer1l5,0.06547495176010978,6.453301168006133e-4,0.148761271759807,0.9117625902450214,NA,CD62Lneg,0.24790471906250344,-7.376511620121048e-4,0.09843871922087867,0.8497498896920763,NA,CD62Lpos,None
Lman2l,82.03354515729646,0.040980134596895645,0.08054093669667681,0.13062617027871676,0.5647432952842428,CD62Lneg,56.09490230676779,0.012053653716114623,0.052527325741856354,0.2539494900360377,0.9997821032151102,CD62Lpos,None
Cnnm4,22.24638482257891,2.4637711397217197e-4,0.07764359213041493,0.9898296783036022,0.9982524547063508,CD62Lneg,19.641162585727432,0.00548834087057156,0.057493779237323024,0.5382026799806804,0.9997821032151102,CD62Lpos,None
Cnnm3,99.20330579617492,0.0042209909218924105,0.05396453964793964,0.8431068305979074,0.9688427262094093,CD62Lneg,70.34135660883294,-0.006127848115956671,0.042718792674930256,0.49982795893791254,0.9997821032151102,CD62Lpos,None
