genes,baseMean,log2FoldChange,lfcSE,pvalue,padj
1010001B22Rik,1.275050766510658,0.005712111703272151,0.08126125594987767,0.6188378662519317,0.8925003044925626
Tpi1,434.9278299532281,0.009450147354132772,0.037755138490852116,0.6193632531322835,0.8925003044925626
Nup98,110.40439284482999,0.009623434232607413,0.03416230888952005,0.6193010381550574,0.8925003044925626
Nfix,28.031378975389213,0.008311823494784702,0.04690928834559893,0.619068251497699,0.8925003044925626
Dhrs7b,65.33621471143223,-0.00943052628182127,0.037973085809796026,0.6193816323782202,0.8925003044925626
Pigw,13.328818269283685,0.007745454789152395,0.05193181807590015,0.6193079904665704,0.8925003044925626
Rdh14,75.36961107265644,-0.00954966845901743,0.03646732049206463,0.619175296424088,0.8925003044925626
Esr2,1.2986891466025205,-0.005652728814117428,0.0819617211931967,0.6192953828485772,0.8925003044925626
Adam6b,1.361841563826452,-0.005751426884448106,0.08074061133399955,0.618744536305829,0.8925003044925626
Tmub1,146.6885241505091,-0.009534489284652423,0.03136518201703145,0.6195142053823348,0.8925904669864577
Esco1,253.63123816156,-0.009202194305369917,0.02822088480816225,0.6195951156558093,0.8926061823214578
Ip6k1,173.87679130541173,0.009470941771802565,0.03058835215383261,0.6196956209578659,0.892650120067075
Dynlt1b,16.01984187989683,0.007879963223031035,0.05044958701948928,0.6199339764028433,0.892892593822733
Ogfod2,68.97650402451613,-0.009292078692314326,0.03914995425559442,0.6201562477142631,0.893004749267245
Vps33b,88.42616992945253,0.009447382322006582,0.037536534995140855,0.62011179678361394,0.893004749267245
Rrp36,142.6081140138773,-0.009598103152179575,0.03387897592914008,0.6202219480441316,0.893004749267245
9230112E08Rik,2.408191377824858,-0.006330209713398841,0.0716917980577418,0.6205188709916589,0.8930958256265378
Copg2,163.17279217332919,0.00940439579215789,0.03017182817168011,0.6207497259081128,0.8930958256265378
Mitf,4.53850929008007,0.006616758425619224,0.06714967678665967,0.6204943039440184,0.8930958256265378
Ascc3,214.88364988641675,0.00938998890263201,0.030069633799252773,0.620915574792507,0.8930958256265378
Zmiz2,177.83174933766102,0.009564218099967528,0.032837855853558716,0.6208982459008681,0.8930958256265378
Tbrg4,94.81631951951448,0.009532504800496581,0.03602960446971428,0.6206373441837424,0.8930958256265378
Vdr,1.5163966756456093,0.005494041321012572,0.08371454476062705,0.6209081399774199,0.8930958256265378
Uhrf1bp1,5.818004228357479,0.0069857687828091385,0.06127472142870348,0.6206080012909726,0.8930958256265378
Atp6ap2,154.39037342842954,-0.009573184796028106,0.03304400395430141,0.6207611753155968,0.8930958256265378
Usp40,40.10005298091951,0.008890119923193362,0.042201213688570174,0.6210257918094113,0.8931536060638172
Akt3,108.30174278824992,0.009001437952911272,0.04133960661519899,0.6211280279405014,0.8931998967259878
Pacc1,32.802717607947585,0.00845898234463097,0.04511013914642342,0.6224234246430025,0.8934723681571368
Tuft1,6.385297677445853,0.007030381378283952,0.06006177807251472,0.6222312927116468,0.8934723681571368
Sema3d,7.298037677444348,0.00688113814719754,0.06261067583609552,0.6214365899832122,0.8934723681571368
Add1,502.3382500659547,0.009455713170802115,0.03129369421649601,0.6221846762580747,0.8934723681571368
Zfp324,13.115299275422863,0.007661916581367437,0.05198161029064928,0.6225755968433017,0.8934723681571368
Prag1,68.47979318305782,0.008326435600552101,0.046088870642357956,0.6225787774351941,0.8934723681571368
Fbxo8,68.43027288165379,0.009399858647372345,0.037418945174527596,0.6221393736427945,0.8934723681571368
Asna1,221.6055820340882,-0.009170263687896887,0.028446293756623556,0.6219822997779437,0.8934723681571368
Map2k1,171.07519093201734,0.009416219876071498,0.03073087243622341,0.6221125618399304,0.8934723681571368
Washc3,229.55381768359604,0.009244134935041308,0.029035896549406612,0.6220852070021707,0.8934723681571368
Wdr92,61.67741443280202,0.0092528222886502,0.03893448020187722,0.6223905287663279,0.8934723681571368
Ccr10,24.208172329163048,0.006128923223270784,0.07431870059740645,0.6220665539781949,0.8934723681571368
Ncapg2,46.176786233643,-0.008098252395672958,0.04792580061406727,0.6225565630514555,0.8934723681571368
Arhgef3,717.4754787149309,0.00824274767019209,0.023552952804443056,0.6214976786187236,0.8934723681571368
L3mbtl2,47.59261585054445,-0.009058679242092891,0.04071505328863646,0.6219528526565502,0.8934723681571368
Zdhhc23,13.42646841950495,-0.00766942708995377,0.05216465263049933,0.6215354580236785,0.8934723681571368
Neurl1b,1.9466109882842624,-0.006158302343816542,0.07397536105381358,0.6217191353958652,0.8934723681571368
Vars,236.687507345442,0.009459775694733025,0.03112087698743753,0.6216079737605454,0.8934723681571368
Nif3l1,98.42646704512394,0.009503285251181378,0.03522167367928358,0.6228476826706962,0.8936651040972224
4930486L24Rik,16.479090783922715,0.007655367653264151,0.05196275584410746,0.6229233350494952,0.8936651040972224
Gm6133,1.733323837525057,0.005624135644879159,0.08145146334511727,0.622873383161171,0.8936651040972224
Grik5,23.512286326620714,0.008067183964166799,0.04807698431793462,0.623076602721686,0.893683887660767
Vrk3,233.0612257653254,0.009259328812554628,0.029388011375410576,0.6230668789790546,0.893683887660767
Cdc26,206.25353845591007,0.009187544999919188,0.02889643721311143,0.6235469234415532,0.8938229318096221
Oas3,97.98148967622963,-0.008642697085637977,0.043519684592388565,0.6235941339015292,0.8938229318096221
Tdgf1,1.5343169968398316,0.0056850821011803915,0.08048318591999223,0.6233122436010804,0.8938229318096221
Fam161b,1.3238281059533776,0.005397759375797718,0.08438238917558237,0.6235107005395744,0.8938229318096221
Polr2k,313.83049338965856,0.00868133604724912,0.025756838757936044,0.6234464718243424,0.8938229318096221
Hagh,70.1668790893192,0.009358470262853072,0.03743803771838916,0.6235609912045519,0.8938229318096221
8430429K09Rik,15.096712799270419,0.007743854066708714,0.05086521127976153,0.6237470846909443,0.8939416743727358
Gm4724,6.820788610690378,0.007034873416715419,0.059450407065557605,0.6238886016605096,0.8939423132616251
Ugdh,89.25961136036786,0.00938361733991717,0.03682031067400891,0.6242751245838183,0.8939423132616251
Med29,127.19974784705673,0.009475216054383518,0.032862667994953784,0.6240988129408154,0.8939423132616251
Fbxo9,116.48000545152449,0.009475440408975612,0.03507429737626401,0.6239923503453448,0.8939423132616251
Pik3ip1,180.75902237498565,0.00888392032450031,0.041598969870921626,0.6242056248910768,0.8939423132616251
4921525O09Rik,2.35484691281769,-0.006096760890837419,0.0741352601358815,0.6243083914669258,0.8939423132616251
Gm49527,1.9087921820737128,-0.006007295770933572,0.07551419496336272,0.624252550021998,0.8939423132616251
Trmt2a,86.21842173409765,0.009384713483101197,0.036959326360452675,0.6238975869347734,0.8939423132616251
Cd160,47.38538323944413,0.0071129723328156825,0.058067807971236424,0.6246971340305261,0.8940344551984466
Dnase2a,99.02347577399189,0.00940668914832248,0.036222082190206326,0.6247456100381522,0.8940344551984466
Saysd1,123.6996983885592,-0.00945583818275323,0.03496464815080137,0.6247934303406287,0.8940344551984466
Ajuba,1.6522046704683424,-0.005820215521641833,0.07816778406195593,0.624697687680998,0.8940344551984466
Tubb5,1592.0897479403548,-0.009167412234055844,0.028954419286231523,0.6245670830507456,0.8940344551984466
Pcyt1b,27.1242831046386,0.007657010221176209,0.0515173072690727,0.6246480516588588,0.8940344551984466
Pnpo,66.57569204414446,0.009254483722533484,0.03817433911713298,0.6250200857161088,0.8942584282951193
Btd,49.20156770798963,-0.00905278942064707,0.040025898705605446,0.6252207353686937,0.8943109555381036
Tob2,132.85634567216795,-0.00945866908896774,0.0339197397647561,0.6251773024351586,0.8943109555381036
Gm26549,6.943229113445356,0.006904905962194998,0.06094323057649798,0.625267207954058,0.8943109555381036
Camsap2,33.54234522015205,0.008012608515040383,0.047821213033157645,0.6264576392435937,0.8943355252765478
Fkbp7,5.936407506723509,0.006782314979396367,0.06275710353797621,0.6255613864458747,0.8943355252765478
Sox12,1.7915328649799653,0.005983165478383423,0.07507941551533939,0.6269677092343393,0.8943355252765478
Depdc5,55.068715386415406,-0.009098030842188487,0.03958670220321529,0.6254168179045543,0.8943355252765478
Aasdh,17.950403989260046,0.007809984750863738,0.04952664550239025,0.6268021998770968,0.8943355252765478
Cnot6l,460.67554535060896,0.008596669402270225,0.02572891899479783,0.6265997809962744,0.8943355252765478
Gm13830,1.2560202782031364,0.005414290625529176,0.08334748582175393,0.6268934468835924,0.8943355252765478
Smurf1,55.84014120276055,-0.008959068989925562,0.04044526573849316,0.6268073666351757,0.8943355252765478
Tprkb,88.37495484197244,0.009352487020008281,0.03636644032503501,0.6263887477290013,0.8943355252765478
Gm10640,2.0159499974648445,0.00601122082477689,0.07483839938922687,0.6263350039312834,0.8943355252765478
Mob2,136.65249570559277,-0.009364337789719079,0.0319305355925869,0.6268123759202515,0.8943355252765478
Gtf2e2,87.7168526674191,0.009374050070645453,0.0361804571822487,0.6259868992714421,0.8943355252765478
Ocel1,85.95893409253821,-0.009271596758131214,0.03769612207343305,0.6259145448382031,0.8943355252765478
Abhd17a,355.1118620017172,0.00887395855865527,0.027252812295742213,0.6264420485744051,0.8943355252765478
Mterf2,41.78253186109133,-0.008747725332876944,0.04216858735682048,0.6264704109150275,0.8943355252765478
Ehbp1,6.996901226953005,0.007017459406780836,0.05899671526143111,0.6260607763076507,0.8943355252765478
Nek8,25.16782973616653,0.0079878703262105,0.04820983009877422,0.6256168189514734,0.8943355252765478
Gm3248,3.611049631115293,0.006512305035721568,0.06699394361799572,0.6259395146014048,0.8943355252765478
Pphln1,106.30731662609607,0.009408079057065505,0.03460017211776279,0.6267684935227876,0.8943355252765478
2610318N02Rik,18.408012471668286,0.007374717675334122,0.054120834393237054,0.6265749529411816,0.8943355252765478
Mir155hg,30.705506931641388,-0.007836582712862254,0.049248845121731014,0.6269572005372775,0.8943355252765478
Smad2,158.9282859977776,0.009367493502310732,0.03201724216672815,0.6268493764240579,0.8943355252765478
Gm45871,39.950824511318366,0.008643366686272204,0.043137650902262285,0.6255151258062597,0.8943355252765478
Ms4a4d,9.82678830510021,-0.0073508645101464576,0.05441287633490842,0.626548261627506,0.8943355252765478
Eid2,13.368707528296015,0.0075949455329536114,0.0515232038129516,0.6272054574135443,0.8945745847293181
Aggf1,205.79506825196864,-0.009207789550586603,0.02999887600780393,0.6273477177627057,0.8946774129507058
Lrif1,148.32611587857465,0.009391454905955951,0.03425931885483667,0.6275173453082118,0.8948192429014772
Gm13421,1.7930176701388398,-0.005684640616154175,0.07923519045998442,0.628026880729247,0.895364318594456
Maml1,65.74427856108242,0.00905139862797917,0.03934155846152919,0.6280934305087671,0.895364318594456
Cep72,9.129922313693454,-0.007147911186608952,0.05652983303096472,0.6281102525156779,0.895364318594456
Gpc1,10.221258374925432,0.0071588544710958265,0.056210295501954596,0.6286874721426765,0.8954582648232053
Emc7,313.17331377712026,-0.00839372121513282,0.02498513924954489,0.6286982112574249,0.8954582648232053
2900026A02Rik,8.054676023089984,0.006891069281312005,0.06010198224843271,0.6284063651487143,0.8954582648232053
Gm15708,47.47411058608278,0.008021845206177443,0.04726675091958236,0.6287379691759202,0.8954582648232053
Cnep1r1,119.2946829415945,0.00933652659081239,0.035463923514310894,0.6284808743571995,0.8954582648232053
Gm17021,3.3964217707753392,0.006233515775245161,0.07068335714629329,0.6284556968755168,0.8954582648232053
Slc39a11,44.90404377838847,0.008807033876479476,0.04124626917230841,0.6287248801596388,0.8954582648232053
Gm36287,5.7966737168650075,-0.006629663845946974,0.06417589242042247,0.6285634140629789,0.8954582648232053
Ccne2,23.986573221581427,-0.007335457546310243,0.05393910540659265,0.628915257151625,0.8954668084084836
Ndrg4,3.0104090080986143,0.0063546881464344495,0.06850309061226624,0.6290951038917102,0.8954668084084836
Spc24,81.71717203692293,-0.007940416639458265,0.04787690289661955,0.629076818810876,0.8954668084084836
Mmp11,7.705126624910903,0.006752134051884449,0.06203273008234137,0.629068398216261,0.8954668084084836
Hist1h2af,6.92918291563521,0.0065965974431968786,0.06459841986458482,0.6288999066573482,0.8954668084084836
Ankrd37,43.82327982760604,-0.008390080320327724,0.04426823085606787,0.6293601256328785,0.8956214806996967
D8Ertd738e,874.5241131201952,0.006676251967111247,0.018619524159816808,0.6293841897544163,0.8956214806996967
Zfp692,66.74678897620315,-0.008882233174313758,0.040491978315225,0.6294144842404503,0.8956214806996967
Ctsz,261.0195346217526,-0.008870900117391304,0.027836914823311902,0.6300301061876623,0.8958555993684968
Thbs3,2.038451745842877,0.005968446798173941,0.07442184820822648,0.629919329263308,0.8958555993684968
Sec11a,622.4502476566302,-0.008120799019187176,0.023891527257515605,0.6300236633574872,0.8958555993684968
Tbxa2r,157.94881923508018,0.00932915094813136,0.0334984956061345,0.6297317959392632,0.8958555993684968
Srp54c,9.903883955984616,-0.007256984064401908,0.05459034075870184,0.6299627405147727,0.8958555993684968
2410022M11Rik,23.783040607518142,0.007915500642191407,0.0479484311455079,0.629738179516453,0.8958555993684968
Rnps1,453.7638856434263,-0.00775220989879606,0.022388582488456814,0.6300708191621582,0.8958555993684968
Qrich1,230.04016133058798,0.009049010311669856,0.02925401832540791,0.6303099538365977,0.8960956875203989
Szt2,41.491402301943154,-0.008715495246207473,0.04159690459422753,0.630450752433005,0.8961959358164154
Thsd1,1.2400698263106251,0.005552176358221502,0.08046682234930072,0.630604002990229,0.8962139592207322
Pibf1,71.4148427794864,-0.009051614864392231,0.03867657890803917,0.6305963997105914,0.8962139592207322
Crebl2,33.06360220403535,0.00824832142406672,0.045051602778433286,0.6308357032536913,0.8963434424100533
Cacna1d,2.233535776563878,0.006060357169381127,0.07271673036115577,0.6307656246165732,0.8963434424100533
Mapkap1,180.84741889301537,-0.00911125417544188,0.030032064263080218,0.6310231523329771,0.8964100061717682
Prmt2,26.584982285445626,-0.008117924721516316,0.04603212174799818,0.6309936904266595,0.8964100061717682
Hspb9,2.118630828625037,0.005899044885768432,0.0751120532435244,0.6312053774041477,0.8965689837674377
Depdc1b,13.994522943327654,-0.007190787086277034,0.05488047780775278,0.6318155395006156,0.8972357661401437
Ppp1r3e,12.603705996089342,-0.007379097579116691,0.05266211617925935,0.6318074283250357,0.8972357661401437
Jakmip1,267.5802857994336,0.008920769631674616,0.02857166268694616,0.6319996833526574,0.8972974014508112
Plekho2,136.03799097383475,-0.00923208513897711,0.03561744408262843,0.6319979209850792,0.8972974014508112
Whrn,6.361879835099989,-0.0066912689629237375,0.061934374671636525,0.6321726108614079,0.8974429927737487
Zfp738,49.9273874402758,-0.008744189695461788,0.040986092377168167,0.6322600698659875,0.8974672326462436
Cryzl2,5.72843400563354,0.006720680468934648,0.06113863654295971,0.6331339081506422,0.8975289238683216
Kctd3,22.988652982075852,-0.008046511573638117,0.046205785854797315,0.6329388762702597,0.8975289238683216
4930570N18Rik,23.912032313198242,0.008013813715724427,0.04650109392242865,0.6327760092200219,0.8975289238683216
Traf1,736.1124306204413,0.009058054034926214,0.02996147727425545,0.6327388400725175,0.8975289238683216
Psmf1,147.59010200246274,-0.009196691732032344,0.03191850870502057,0.6328512351884626,0.8975289238683216
Ctbs,27.452389041006334,0.008023100183017396,0.04637281263862848,0.6330389028991934,0.8975289238683216
Gng5,1488.1960051586418,-0.007425123096711438,0.021407305563804914,0.6330755830617198,0.8975289238683216
Tubgcp2,77.0871127405305,-0.00909199803166837,0.037593618562579284,0.6326683127641548,0.8975289238683216
Hexa,102.65387922248556,-0.009035643099521809,0.03809864336900806,0.633148197803745,0.8975289238683216
Gm4924,16.379686544779638,-0.007514493230317073,0.051058107526861976,0.6324552058429589,0.8975289238683216
Tpm3-rs7,13.438301125492528,0.007331704730683869,0.05298173676736529,0.6326131390727312,0.8975289238683216
Ftsj1,44.39840649568925,-0.008693131944714659,0.04124111364949263,0.6329668939839539,0.8975289238683216
Bbs12,12.959487893920949,-0.007417167906077112,0.051851701175526344,0.6333445113162721,0.8975360343514721
Zik1,2.525350867705955,0.0059726160808988,0.073257940875253,0.6335005892077401,0.8975360343514721
Itpkc,17.529913813817224,0.0077058642610644285,0.04899732019291316,0.6334009854537571,0.8975360343514721
Ikzf5,59.42963099583825,-0.008771655243679139,0.04049844153340967,0.6334526924800529,0.8975360343514721
Irak1bp1,4.081631459230453,-0.006395671264079105,0.06632122321905995,0.633505161098208,0.8975360343514721
E430024I08Rik,35.87438301107254,-0.008337891686784886,0.04380555202591016,0.6337081586569392,0.8977238896827721
Eipr1,139.69487000968,-0.009181646140742334,0.03217266943941102,0.6338110897307435,0.897769962803456
Msl1,165.8465318223407,0.009208432901270951,0.03313193619557126,0.6338826079459792,0.8977715354791936
4930512B01Rik,3.313537725523293,0.006156274741187121,0.07011681534897507,0.6340257144682561,0.8978019188385
Ecm2,1.5161817913470448,-0.005501851396615888,0.0802489317019726,0.6341857017471861,0.8978019188385
Zfp273,7.708959743551338,-0.006960022959785728,0.05724151825355244,0.6341239893304935,0.8978019188385
Lmbrd2,42.411371796174294,-0.008537024398416197,0.04220588549068505,0.6341640931503267,0.8978019188385
Wdr83,85.16265690693864,0.009153882385606745,0.03593253528787765,0.6343023698082069,0.8978673975826427
9430060I03Rik,2.6073532581972856,-0.005919405022478715,0.07382937007301534,0.6343854538802773,0.8978853282747715
Aar2,72.0321965272829,0.008975426852670353,0.037917469709945424,0.6359023046105305,0.8981380467533091
Ifi44,4.892307975171772,-0.006073891097868406,0.07121549403815258,0.634791422676489,0.8981380467533091
Ptafr,3.230799041425188,0.00626846415074915,0.06796054119054495,0.6349108909584806,0.8981380467533091
Pramef8,53.24720702251003,0.008670930831195722,0.04083802045097678,0.6356507268727223,0.8981380467533091
Trim24,131.27039090978707,0.009180801192515495,0.0335701309863077,0.635077925087842,0.8981380467533091
Ybx3,278.4985644138436,0.009152345191089687,0.03489574714782547,0.6356935586676369,0.8981380467533091
Pvr,46.98869378290969,-0.008555450408711284,0.04180309103499668,0.6354297814555143,0.8981380467533091
Gsk3a,221.73353040974774,-0.009000551871536032,0.030071363445029226,0.6352505530565523,0.8981380467533091
Syne4,2.45465309349236,-0.0059981192834175035,0.07239680961248393,0.6349412674125136,0.8981380467533091
Aldoa,1742.6198457984042,-0.00809389731634372,0.024384439189970058,0.6357642294142356,0.8981380467533091
6530413G14Rik,6.4832238394829655,0.006697748500485989,0.060639731338757705,0.635655727972016,0.8981380467533091
Phf23,197.86907309226544,-0.008979219921990115,0.029829635980208064,0.6351838331969878,0.8981380467533091
Ormdl3,101.1427598308487,-0.008792261698602883,0.03990711802108027,0.6352470041843576,0.8981380467533091
Tmem104,28.727263918541563,-0.007910636734040242,0.04677764854434552,0.6355196519465853,0.8981380467533091
Rfng,44.60384676041223,-0.008508305164643506,0.042232172726425876,0.6351146582667737,0.8981380467533091
Mtmr12,153.91849244622972,-0.009138410788374683,0.03253798159072439,0.6358665655977499,0.8981380467533091
Mlst8,42.08150998901283,-0.008486457084685073,0.04226297092801703,0.6357858840967904,0.8981380467533091
Hsf2bp,1.5312728891506544,-0.005445782765037903,0.08081098160039187,0.6351532877000705,0.8981380467533091
Mex3c,34.88505819372638,-0.008392372858027318,0.043056041913468665,0.6354098917815547,0.8981380467533091
Gm16350,2.434123896972538,-0.0057999375845888155,0.07521793336418693,0.6360140384652446,0.8981963677561562
Ccdc171,44.88189255057225,-0.008461576307445531,0.04237245130891239,0.6361860017035401,0.898240251104179
Gm48719,18.195277185276144,-0.007602128299643864,0.049335863342581616,0.6361453681087219,0.898240251104179
Ankrd50,31.26346776011216,-0.008190689245087533,0.04439621250914658,0.6363794952100532,0.8983223999904089
Eif3a,804.6995339780925,-0.007372941261339145,0.02148066524237487,0.6363850865903351,0.8983223999904089
Mipol1,38.8978770200531,0.008462873695028053,0.04228032758576324,0.6365892637939148,0.8985111470706452
Rangap1,202.21720899827628,0.00910403437618686,0.03222525554272565,0.6367016140433999,0.8985702579598663
Zfr,285.8597632412745,-0.008678591571906414,0.027758462165605857,0.6369564242864132,0.8988303857985894
Lamtor5,519.0520626874884,-0.008449152511564523,0.02637244002165488,0.637207586325896,0.8990853085361846
Cacna1b,1.8240849704030113,0.0057683484875551425,0.07523344544395037,0.6376173205126138,0.8994065809622409
Zfp551,3.3684461867550786,-0.006187882876958495,0.06835348176783011,0.6377174259649926,0.8994065809622409
Tm2d3,160.317689880949,-0.009092092336626884,0.03260198976436229,0.6376161340313338,0.8994065809622409
1700029J07Rik,2.079961907916122,0.005692392512642968,0.07639200397605413,0.6377144698307555,0.8994065809622409
Catsperd,3.1882896999466817,0.0058555105084975,0.07379230552142732,0.6378047710540196,0.8994302848606286
Rexo5,112.77152348643057,-0.008892756870260969,0.038235589795953207,0.637879774773517,0.8994365816805391
Snhg4.1,9.141301929939065,-0.00701227520702001,0.055361450848403077,0.6379772808988813,0.8994746029126088
Prkdc,103.87088532637628,0.009076592945968808,0.03523428258785098,0.6380742414502372,0.8995118466259784
Rchy1,238.12025155347914,0.008871811628850845,0.02956427439437642,0.6381829955614592,0.899565705992059
Haus2,58.973207570679726,-0.008563222837764775,0.04110078905944241,0.6384518461504457,0.8996296864605356
Taf4,39.52840572927862,0.008437543037196602,0.04208209558534089,0.6385106001464864,0.8996296864605356
Tmem116,2.4955417823310198,0.005885884774000642,0.07312540081240497,0.6383764467626829,0.8996296864605356
Cd151,55.40882792943625,0.008801331332597284,0.0390463733882213,0.6383429516300505,0.8996296864605356
Gm31812,2.1708501906115973,0.005799795563463313,0.07369501377076196,0.6410082534275723,0.9001530761474492
Gm28375,3.2366694566750733,-0.006101403894325387,0.06828182570686524,0.6422062642509239,0.9001530761474492
Rgl1,3.497984572826407,0.005909248626025091,0.0713837155510744,0.6426177343239605,0.9001530761474492
Ncf2,13.447649095350577,0.007084569998236033,0.05354111294701773,0.6411847952250174,0.9001530761474492
4930523C07Rik,475.3117909343198,0.008936421651230042,0.03591388722058211,0.6421632771594397,0.9001530761474492
Dnlz,102.42435016764776,-0.008895744726281159,0.03661034747806935,0.6422776274141727,0.9001530761474492
Pmpca,135.52360037509467,0.009017750069720389,0.03227961019946499,0.6399122705797524,0.9001530761474492
Sh2d3c,219.06016987050222,-0.009013685452283895,0.03171101771145574,0.6391280065384175,0.9001530761474492
Tfpi,11.615550758260811,-0.007063499478261216,0.053890949140483806,0.6408427575062445,0.9001530761474492
Dcun1d1,95.1136334609778,-0.008850648487719484,0.03737506200959014,0.6420171000549983,0.9001530761474492
Tusc1,3.4723952726806866,-0.006243769467675307,0.06623492611755442,0.6411133176163208,0.9001530761474492
Faf1,154.72716230662735,-0.00899082138397907,0.031559697058405216,0.6396658320688668,0.9001530761474492
Hectd3,90.40645416516126,0.008865461074379655,0.03694319996650084,0.6426005294201577,0.9001530761474492
Fbxo44,12.919861532029971,0.007218635448058567,0.05163269214631898,0.6426235943981045,0.9001530761474492
Ube3c,159.9401013088864,0.0089610091065237,0.030887194809301594,0.6391870664504654,0.9001530761474492
Lyar,135.20380934651843,0.009005853249684304,0.03523818630232896,0.6406171275599197,0.9001530761474492
Chst12,99.57023671855299,0.008966349499056408,0.035972117928752614,0.6409830019296465,0.9001530761474492
Lnx2,121.46737619758612,0.008984924466659223,0.03510418016482757,0.641519017780191,0.9001530761474492
Gm45069,3.86161406826003,0.006164757339481301,0.06740958349599993,0.6416063163841845,0.9001530761474492
Sptbn4,3.054245848815042,0.006068917605183353,0.06912272917756711,0.641355503773273,0.9001530761474492
Asah1,97.81439236599756,0.008827279289926876,0.03748599786111186,0.6425577743109605,0.9001530761474492
Rln3,238.53438882942228,0.007715440041112977,0.04719439688182321,0.6413375845798708,0.9001530761474492
Thap11,78.49123533298082,-0.008903248539689263,0.037052592727234025,0.6409590867958094,0.9001530761474492
Tmem205,10.221747241473139,-0.006842304560906915,0.056935849473159515,0.6403675164632967,0.9001530761474492
Gm10642,17.0627559703253,0.007459629100894766,0.049486231561161935,0.6413715455157767,0.9001530761474492
Cep70,30.526956323739856,-0.007793189920707436,0.04629109177693539,0.6425610360509697,0.9001530761474492
Mcm9,73.009287137109,0.008870795408877542,0.03751445671572901,0.6408963344688061,0.9001530761474492
1500009L16Rik,127.623415900435,0.007443874569191623,0.04956608843107616,0.6416794286492804,0.9001530761474492
Tmtc3,4.124730075945887,0.006328996220346999,0.06462814289009529,0.6415633910194878,0.9001530761474492
Efcab9,1.7701904281130736,-0.005622415781595269,0.07622158976138345,0.6420175777414727,0.9001530761474492
4933439C10Rik,26.8768887454096,-0.007848719431560408,0.04611049293232543,0.641231247813504,0.9001530761474492
Rpl27,9427.582008281372,0.00650473920240373,0.018839704780771124,0.6418162731509363,0.9001530761474492
Arhgap27os2,3.43191820378695,-0.005976630542691484,0.07064590702760688,0.641440483452578,0.9001530761474492
Ttyh2,9.94591091204444,0.006826601713619215,0.05653310164898754,0.6423628404474573,0.9001530761474492
Gm47664,13.95933545615387,-0.007378678736592655,0.050503258766116624,0.6404274214245443,0.9001530761474492
B4galt7,68.1104855883894,0.008708616817536348,0.03963591197824867,0.6394397062964985,0.9001530761474492
Gm34961,3.5054288441937107,0.0061404074573232536,0.06803037885735985,0.64100699692676,0.9001530761474492
Ska3,14.629351508012626,-0.007218850700817715,0.05176432781979643,0.6420978499511756,0.9001530761474492
Ebag9,96.17526821419708,-0.008985184842583791,0.03562563198221773,0.6408562393837544,0.9001530761474492
Mief1,53.12352504675241,-0.008681659873150449,0.039534982115762826,0.6408380547865159,0.9001530761474492
Arsa,34.04779553660782,-0.008221348905059003,0.04345909778183197,0.6399187878826564,0.9001530761474492
Pus7l,24.49167790718036,0.007594548199057071,0.04808287477786621,0.6420909453481263,0.9001530761474492
Spats2,2.7180951303754752,0.005499685783353319,0.07857651828547506,0.6404367988632949,0.9001530761474492
Dxo,83.67289202243174,-0.008739374882952438,0.03927953125634427,0.6397221952561538,0.9001530761474492
Gm4707,4.268586829396954,-0.0063425791247810346,0.06457817750572067,0.641052388860845,0.9001530761474492
8430430B14Rik,3.790434457151413,-0.0061393375959188454,0.06821163828837477,0.6405312798852651,0.9001530761474492
Arhgap26,88.43799095360973,-0.008803185826082801,0.03809959400795696,0.6415836166938544,0.9001530761474492
Dmxl1,90.08487734287033,0.008943581585091117,0.037116248416583716,0.639336675600767,0.9001530761474492
Csnk1a1,791.9483453285801,0.007338853675378138,0.021799320881895748,0.6417847093074844,0.9001530761474492
Rbfa,155.0485415112513,0.00892819221663517,0.03136103604388778,0.6415390239744034,0.9001530761474492
Fam204a,108.78229173569913,-0.009028453955146475,0.03499796840968912,0.6400557514181038,0.9001530761474492
Rpgr,8.293078038220308,0.0068024310037846265,0.05700782269844735,0.6419308782109372,0.9001530761474492
Fmr1,138.50024706806153,-0.008967973422670826,0.032761968638058955,0.6422819016515022,0.9001530761474492
Dph6,48.55748524614661,-0.0084012464830303165,0.04143848056921751,0.6429470987755952,0.900309791990842
Pigg,15.121766437285979,0.007332537291965203,0.05037440929872298,0.6428992996266273,0.900309791990842
Nlrc3,162.31695751338899,0.008864631557412357,0.030969007725853478,0.6429472955743556,0.900309791990842
Sccpdh,15.961516956121988,0.006206963093356511,0.06615525335949775,0.6431356550965225,0.9003757947008957
Sez6l2,1.5955196423668245,-0.005453607664413022,0.07853834386449043,0.6430897042243021,0.9003757947008957
Ercc8,34.11709854741393,0.008038096261248013,0.044203790804532406,0.6432625441210161,0.9004545724104817
Mtmr14,86.40595788051819,0.008828049015388256,0.03705473933557968,0.6436812887744277,0.9008431495436067
Ccs,684.0071323966498,-0.008630286660611265,0.028715733526468386,0.643681431690989,0.9008431495436067
Ahr,58.491474677278354,-0.0076274142407414605,0.04742884583440333,0.6437895512655145,0.9008955847439174
Ten1,216.17950467214928,-0.008651250326119476,0.028933400503247424,0.643865821524554,0.900903444558278
Rnf25,85.12936402481682,-0.00883219115650131,0.03662736474502063,0.6445435276089483,0.9014584749804053
2410131K14Rik,30.855580607228863,-0.008068532009703498,0.04367960754197938,0.6447034091343671,0.9014584749804053
