genes,baseMean,log2FoldChange,lfcSE,pvalue,padj
Tsen54,57.08064517438235,0.012450948817481041,0.043093526344592355,0.6195528755129389,0.8528416237964399
Yeats2,49.873630585428266,-0.012486481815561326,0.04668962145305306,0.6197127730597205,0.8528416237964399
Tsfm,103.14234476037088,-0.012306670124190164,0.03958109050516896,0.6198149775686781,0.8528799838305934
Lrrn3,2.248363618755421,-0.011046750216628907,0.09778697587563254,0.62002909864535,0.8530850661323868
Fbln1,5.030640852077076,-0.011444445808097982,0.08565503170863593,0.6201499887670999,0.8531107175887406
Zc3h12b,3.700836869051795,-0.011130243176875623,0.09557313683392098,0.6201779087506186,0.8531107175887406
Gdpgp1,38.47772765816084,0.012462891726038863,0.04709743887068109,0.6203413721320863,0.8532460341980469
9230111E07Rik,4.798273359983238,0.011642818353519303,0.07679504384393261,0.62054653100089,0.85343866628472
Togaram1,49.6473129636749,-0.012445305462973184,0.045181700421950806,0.6206442509826479,0.8534835125766416
Gm28960,1.0057063327601843,0.010531629867438419,0.10760005736843388,0.6207159273454351,0.8534925391423439
Pde6b,1.0577057514786432,-0.010347227385882453,0.11049132605019095,0.620965050943237,0.8536559924241165
Arl8b,163.89484137345468,0.011610397405476416,0.03251472490214652,0.6209202285446086,0.8536559924241165
Msrb2,23.508356567051564,0.012341630492611354,0.05293713309401611,0.6211524987301267,0.8537346076705987
AW209491,25.502626386646636,-0.012263586413114994,0.055608937445995196,0.6211330693570674,0.8537346076705987
Abraxas1,34.74875019327665,-0.012420271362599001,0.048120527593410685,0.6213591345859726,0.8539290769713701
Sv2a,8.554058629515287,-0.011827377449560177,0.06830941796193966,0.6214888907906355,0.8540178614617518
Uap1l1,68.2377488103315,0.012318535742568809,0.04128738962835961,0.6216639204072354,0.8540217820821931
Kyat1,20.60171521103406,0.01218710424158614,0.05706416997557073,0.6219020016091468,0.8540217820821931
Atrn,63.546652061876735,-0.01233461614452673,0.04205355161144299,0.6219589435155339,0.8540217820821931
Med8,241.74021129930028,-0.010983336804920687,0.028908341970134806,0.6220595457639716,0.8540217820821931
Tomm7,1146.7513965831868,-0.008339352001876067,0.01902860079257201,0.621651054739379,0.8540217820821931
Lin37,177.26477348029377,0.011540335238421845,0.03227420717857228,0.6220174574584711,0.8540217820821931
Tnfrsf22,32.66160529321816,-0.01227722987807321,0.05417372352568602,0.6219600377108501,0.8540217820821931
Vti1b,313.03424658374735,-0.010430813451814161,0.026253988393243347,0.621768944168088,0.8540217820821931
Trps1,47.35543771712101,-0.012277978111003023,0.05399856650582454,0.6220781183491593,0.8540217820821931
Myef2,27.729532463891214,0.012333469069547846,0.05135495397022741,0.6223990325032324,0.8543728681592178
Gm10550,1.4855574669147058,-0.010802478918397721,0.10131496837223586,0.6225517620241774,0.8544350452397869
Phf19,7.913803333366066,-0.01161678845441113,0.07441449936215522,0.6228525458090687,0.8544350452397869
Gm37305,7.487583136955457,-0.011705187988061416,0.07021911636936408,0.6233802217659694,0.8544350452397869
Zfp69,13.23162637484603,0.011921819638645742,0.06310229634207776,0.6234220912933569,0.8544350452397869
D5Ertd579e,113.16471934046639,-0.011991593636040293,0.036475447484285106,0.6226194146457742,0.8544350452397869
Agbl3,4.500998656623783,0.011394733930930887,0.08381602966818791,0.6228722398453774,0.8544350452397869
Paip2b,56.12108984576351,0.012280224356197907,0.04157937278999702,0.6230232182082485,0.8544350452397869
Sez6l2,1.5955196423668245,0.01090804270147423,0.09866130025065148,0.6229741058857461,0.8544350452397869
Deaf1,57.19352782086965,0.012318178246129761,0.04302846278200295,0.6231592140041098,0.8544350452397869
Ric8b,63.647766453677946,0.012272720650053557,0.04102657632430526,0.6226516914907831,0.8544350452397869
Vmn2r84,1.0825377412942518,0.010459185726483399,0.10739866174871236,0.6232341502826213,0.8544350452397869
Dhx33,22.839486264490656,0.012231464099358593,0.05391596565750986,0.6234020760222083,0.8544350452397869
Ptdss1,132.86674883266048,0.011672774711148118,0.033513237573694454,0.6229288958630853,0.8544350452397869
Mib1,60.551085314895,0.012323709986100146,0.04331470185788608,0.6231871301248899,0.8544350452397869
Aifm1,107.06962722456306,-0.012059928048646218,0.03760670100863372,0.6232380964282276,0.8544350452397869
Trnau1ap,131.7514406530385,0.011829563058573873,0.03515138432677567,0.6237150056206942,0.8544791276835345
1700058P15Rik,1.156708407412827,-0.010487346393142421,0.1067254556020367,0.6235436898495443,0.8544791276835345
Naglu,29.846791831678775,0.012269152364938094,0.052060946929665355,0.6237080757116416,0.8544791276835345
Ammecr1l,81.83559855977748,0.012275963277891266,0.042141516594883036,0.623655726234178,0.8544791276835345
Coq10a,49.584802454728425,-0.012328854294738695,0.046868819020954064,0.6239958429456358,0.8546539827213553
B9d1,10.471312158937627,0.01186428143574947,0.06418791892369402,0.6240055037138283,0.8546539827213553
Zfp119b,24.374654656143058,-0.012120630558946363,0.0567008472269498,0.6240382414270744,0.8546539827213553
Ccdc47,206.8812181093976,-0.010939605107972029,0.02902672402082252,0.6241495011491293,0.8547170561076877
Krr1,67.23627774506674,-0.012236725450404213,0.04168319982414706,0.6243292637654416,0.8548739151193365
Scd2,110.59453107221188,-0.012303778103568285,0.04678778282001729,0.6246814051827869,0.8552667494397296
Ppp2r2a,259.1407094057221,-0.0107492365340502,0.028156964931365585,0.6248372829459712,0.855301493823704
Mrpl11,142.13624649490535,0.011908748994007942,0.036387290372507416,0.6247791905866644,0.855301493823704
Sco1,28.32334172305991,0.012262998916232126,0.050044658963467596,0.6249851996909828,0.8554146389839618
Ibtk,88.6742237507554,-0.012204973526733378,0.041689130977576,0.6252155529401446,0.8554185317140008
Hist1h2bg,5.877999494294687,0.011596368107196001,0.07195742314686888,0.6251289425306168,0.8554185317140008
Sox4,1.1117966330470197,-0.009661178740069254,0.11837482531629236,0.6252490808934881,0.8554185317140008
Gm26621,1.0695019951270506,0.01040781837630887,0.10722530776027374,0.625074448464188,0.8554185317140008
Galns,48.8158726372583,0.012250790863721252,0.0440184446755752,0.6255617640460822,0.8556084973624732
Gm15564,178.16453529899758,0.012196788116865124,0.05219433795079929,0.625583753335516,0.8556084973624732
Mocs1,34.631628781381544,-0.012251957061465858,0.04947597653749822,0.6255224940913896,0.8556084973624732
Wars2,29.452574036659186,0.012129754437495211,0.05445418033709964,0.6257329795121565,0.8557233067757274
Rasa4,3.6060760983661098,0.011215565424978603,0.08659685646434546,0.6259396160766717,0.8558273169430491
Rcbtb2,180.63778748404434,-0.0120284906663122,0.038530494819456924,0.6259100132375697,0.8558273169430491
Ppp1r18,1530.3292195334502,0.009147007471806256,0.02190014771025652,0.62625677793629,0.8561716567781487
Klc3,65.7245818538476,0.01224352016261663,0.04656239514568257,0.6263272486839284,0.8561787022368269
Msl2,121.70815554047358,0.011668694770247307,0.03450218545342885,0.6264182115772786,0.8562137557200176
Slc26a6,10.773198844369482,-0.01173578536208451,0.06512932472179946,0.6267032704043136,0.8565140724074386
Sec24b,157.93731302133617,-0.0115970358302032,0.034162260893344495,0.6274179922718761,0.8573121070259305
Thoc1,114.88596124510063,-0.011872513610604069,0.037053298948599385,0.6273895041249746,0.8573121070259305
Med22,35.89705017247793,-0.012182571080305061,0.04659211161696908,0.6279935977876169,0.8579611084838124
Sergef,52.08317663095159,0.01215305845383437,0.043553239264454,0.6280238660285459,0.8579611084838124
Ehd1,144.8782424948801,-0.012159257004991755,0.04750562096759619,0.628568923932157,0.8586162416530547
Stamos,2.4186286719116503,-0.010843311653167346,0.09523640846940169,0.6288389730534247,0.8588567537600648
Prr7,30.364171001156166,-0.012090560992683304,0.05155362303741211,0.6288760392576367,0.8588567537600648
Gm13594,2.641647909467314,0.011039841360496194,0.08888322243039735,0.6291606377573632,0.8588874859116348
Gins1,22.382125115070732,0.011725308689779923,0.06277639996863935,0.6291280016610832,0.8588874859116348
Rsbn1l,360.63554385292764,-0.010818846611794332,0.029207321031169783,0.6290210840801458,0.8588874859116348
Lactb,90.15361359103308,-0.012067951801995372,0.04172241798893554,0.6290544330528741,0.8588874859116348
5430427O19Rik,17.29356808274498,0.011692198669092648,0.0635718365588441,0.6293081526023012,0.8589994027190424
Zfp180,43.80314276719217,0.012119206600873721,0.04716874173557809,0.6297019916226534,0.8591022892257809
Zfp788,30.230712174674245,0.01208340385824763,0.050386533721099906,0.6297112293928366,0.8591022892257809
Hexdc,4.733603225139348,0.011277016511379342,0.07886712408737555,0.6294915549155069,0.8591022892257809
Cdc37l1,147.56433813037364,-0.011510127859138556,0.03406783423524767,0.6296659716699117,0.8591022892257809
Kdm6a,116.92062765959152,0.011569353200110733,0.03459725643754511,0.6296318089746535,0.8591022892257809
Syk,12.544099566241538,0.011460477181507497,0.07060222861002596,0.62991346621087,0.8592887621076162
Slc7a6,77.65575106773287,-0.01204227718320337,0.041992779423910824,0.6300099519652362,0.8593309521706884
1300002E11Rik,89.93269957480969,0.011804787898038424,0.03746414914024799,0.6302151143972452,0.8595213525667559
D930007J09Rik,1.761039338417681,-0.01065225727960593,0.09878905644532925,0.63029276755508,0.8595378274148968
Mtx3,10.033110951121847,0.011543911141603556,0.06683909550159782,0.6305520314549169,0.8598019378249299
2210016L21Rik,163.27268421684698,0.011728693888892359,0.03667527082847276,0.6306540355826639,0.8598515808630703
Rpe,113.45913056416772,-0.011772528372079163,0.03738210382693496,0.6309665703497276,0.8600864787426173
Ube2r2,408.3882811504788,0.009947352126305695,0.025428799689443976,0.6315334074377459,0.8600864787426173
Tacc3,91.88408161571917,-0.011847477875789032,0.0566835130898894,0.6315065371635794,0.8600864787426173
Tbc1d19,5.068752235768222,-0.011278987659285108,0.07520758768176086,0.6318105510995318,0.8600864787426173
A930041C12Rik,3.856604687114439,0.010940772217728436,0.0893986745209901,0.6315834087387767,0.8600864787426173
Rad52,45.50847863723433,0.012043164703075288,0.04529025631824347,0.6316882485605775,0.8600864787426173
Gadd45gip1,275.78866146661136,0.010508337790342789,0.02792387978527015,0.6311044245397249,0.8600864787426173
Slc12a4,21.420444951406914,-0.011920911241930933,0.05437165922444009,0.6314912712537378,0.8600864787426173
Tusc2,66.44115844813696,0.011966563601419478,0.041229321904457314,0.6314006758358806,0.8600864787426173
Dag1,25.124914257744905,0.011913062485607353,0.05433230310362911,0.6317376262030173,0.8600864787426173
Tgtp2,300.5328559014697,-0.012019479655922346,0.05004399388370171,0.6316185795224991,0.8600864787426173
Cenpx,293.4070719332613,0.010498171971169385,0.027974272561293555,0.6317604169888835,0.8600864787426173
Zfyve21,11.697372847414098,0.011599079662828101,0.06385851860633532,0.6316235217773798,0.8600864787426173
Gm2897,2.6475764238720028,0.010973646127480207,0.08890317590108976,0.6310483092761322,0.8600864787426173
Dele1,67.987670130283675,0.01199424930898116,0.041699326476261185,0.6310863341907615,0.8600864787426173
Orc4,136.41929910931066,-0.011521249526254065,0.03494196715890818,0.6320913534758618,0.860189005596302
Usp50,17.35341156583546,0.011816469883828347,0.056916828772027896,0.6321441604869071,0.860189005596302
Qpctl,22.88327257644945,0.011878077365826308,0.05499501547181693,0.6321483590867544,0.860189005596302
Tbx6,5.344825159859764,-0.011265311092321812,0.07556859812001321,0.6319594682565206,0.860189005596302
Efhc1,1.6167749412288666,-0.01043450878382803,0.10172262243595018,0.6328475490410537,0.8602787092116758
Swi5,574.014514364078,0.008380333194964569,0.019929006897079698,0.6323379928102707,0.8602787092116758
Anapc7,93.45665214466247,0.01184508586558328,0.03945809171253959,0.632602987129358,0.8602787092116758
Emc3,218.6350880022494,-0.010891950420840015,0.030264659913688458,0.6324707698459235,0.8602787092116758
Slc27a1,13.090271259754495,-0.011593598978184311,0.06311367383299647,0.6324566362725842,0.8602787092116758
Gm20139,18.742649086232145,0.011749239033504435,0.058188142438270876,0.6328108869839262,0.8602787092116758
Mbd6,57.629543933186895,0.012001410590523938,0.04596328500549167,0.6329362123617182,0.8602787092116758
Med1,117.970873360519,0.011522671618518408,0.03520859912646142,0.6328258285975878,0.8602787092116758
Arvcf,0.9803413938099221,-0.00993827504372859,0.11078602047442775,0.632910118773339,0.8602787092116758
Armc4,1.0790223258217728,0.009826423306788769,0.11257099210554691,0.6328713676275228,0.8602787092116758
Plp1,1.9006869105521018,-0.010551407676536525,0.09906136211192877,0.6329222117169258,0.8602787092116758
Boll,5.567021412240032,-0.011116114796363123,0.08034334874765162,0.6331106625386005,0.8603374004308495
Impdh1,135.24733628297727,0.011752574800542129,0.038164364756669115,0.633082056758826,0.8603374004308495
Gnb2,1247.7796537104573,0.008846250578701868,0.02150554992903049,0.6332319248696204,0.8604129855075138
3110045C21Rik,1.7768923928428833,0.010254655278653822,0.10494641737772356,0.6334372205255088,0.8604142462363533
Gm14167,10.703116191078184,-0.011450216858061616,0.06657311799039595,0.6333865869127762,0.8604142462363533
Gm15441,21.063152595853804,0.011819895097618457,0.055233588834934746,0.6335399734987153,0.8604142462363533
1700109H08Rik,9.604711044337215,-0.011314385353109467,0.0711293527292792,0.633626695065572,0.8604142462363533
Gm43813,17.837488132417214,0.011730183989151398,0.057896076953022076,0.6336084237613819,0.8604142462363533
Wdr6,111.98412854217497,0.01174695420830588,0.03831967472461994,0.6335254679260398,0.8604142462363533
Gm14403,1.9409486967045009,0.010708352950178511,0.09422494721282099,0.6338374116450612,0.8604224726669005
Fam110b,1.4587522982307684,0.010272169042460819,0.10423220314949974,0.6340213921696906,0.8604224726669005
Gm47270,1.7132383196370895,-0.010389752346273162,0.10183289421059542,0.6340265992897156,0.8604224726669005
Fbxo48,3.5405423094496338,-0.011009500453943106,0.08358160507190994,0.6340047822468163,0.8604224726669005
B430218F22Rik,1.1544297544494604,0.010348756029061634,0.10278453729522635,0.633889701160155,0.8604224726669005
Myl12a,2399.077929955405,-0.0077893943889206455,0.018267226902945487,0.6339365352108899,0.8604224726669005
Acp2,39.84651603311474,0.011949083539937717,0.04678943947140764,0.6343950604146829,0.8605802645353685
Cfap46,1.5766555033826501,0.01005124082352511,0.10811266457137723,0.6343397986387573,0.8605802645353685
Gm20163,2.513737422131391,0.010814355364201136,0.09034687962238486,0.6344282546257419,0.8605802645353685
Gm20682,1.1749843392491797,0.010249474940982287,0.104460369637472,0.6343527335736794,0.8605802645353685
Gm10785,14.675227566325349,0.011638506189359316,0.05965636021790399,0.6344711379668753,0.8605802645353685
Unc13a,6.154866294210122,0.011017282920063484,0.08213995619977882,0.6347563446416045,0.8608780305806676
Limk2,179.44544045399203,0.010790486844585855,0.030115869915076136,0.6348706817004444,0.8609203868927702
Gm17638,2.6491062775609278,0.010809025196805417,0.08995833491586168,0.6349189334827898,0.8609203868927702
Smpd2,44.09057256171223,-0.011880125087453411,0.05085348821247001,0.6350275109587853,0.8609785491981545
Hibch,69.78343243214252,-0.011810684798360446,0.04065230495555187,0.6351412260063081,0.8610384057945624
Rnf144a,57.680529810885425,0.011898125448082858,0.049427340464539615,0.6352030350956224,0.8610384057945624
Cyb5r1,49.635342344445434,0.011906608249264795,0.045003158408755184,0.635391696623165,0.861163116637197
Magee1,12.141157373358276,0.011459015975050136,0.06395566320586002,0.6354264315009894,0.861163116637197
Exosc5,252.28165066914437,-0.01124852995820322,0.03354303571600423,0.6356333732791213,0.8611764606659144
Fbxl22,5.188396419533298,0.011053556396304225,0.07925258678559247,0.6355998157394239,0.8611764606659144
Trak1,82.87017767501146,-0.011821754265019963,0.04138244936777367,0.6356080384358089,0.8611764606659144
Yod1,15.954356231981121,-0.0116138866456499,0.058764007837754095,0.6359969711995783,0.8615800225799992
Slc16a4,1.3962764510659196,0.010266410457020068,0.1027706596825203,0.6363782336603475,0.8618293095174951
Sap30,24.908697645991527,-0.011769108100152931,0.053474533677260565,0.6363524757555051,0.8618293095174951
Cep112,19.22265184676051,0.01136554773044238,0.06590584738312123,0.6363188137023603,0.8618293095174951
Serf2,3445.801328550923,-0.007060492514884425,0.016377633334891395,0.6366274546827144,0.8619132246868759
Rprd2,139.48622939578667,-0.011192218809825598,0.03335159066880839,0.6366374612006662,0.8619132246868759
Ccdc122,6.413492609769108,0.011089986195179303,0.07619923728552778,0.6365230431821636,0.8619132246868759
Chrnb2,3.229050931561666,0.010781349013564812,0.08867737494335988,0.6367918395268367,0.8619924281326787
Tigd5,1.30972665198747,0.01036226405591009,0.10038127684019212,0.6368274850501114,0.8619924281326787
Rbm44,1.9853781871695997,-0.010335279739381514,0.10021134582119623,0.6378565581686786,0.8623168073922276
Lamc1,127.23502401167534,0.011695418397568713,0.03991539992056512,0.6374772575821503,0.8623168073922276
Gm13256,3.658436957590662,-0.010925708044393292,0.08168926334092055,0.6376821055884152,0.8623168073922276
Atg13,82.3074565916882,-0.011558311858315459,0.03767559629127018,0.6377088334671008,0.8623168073922276
Zfp687,44.74900811003774,0.011829150937720068,0.047183950113720854,0.6376690409692426,0.8623168073922276
Cdkl2,9.48745196376453,-0.011352276961082904,0.0651810293111291,0.6373167050743087,0.8623168073922276
1810058I24Rik,429.6386918624141,0.009296907171691638,0.02350819423785091,0.6374111496078823,0.8623168073922276
Mrpl17,249.4749507898617,0.011037050561405328,0.03229142708547526,0.6372718521532041,0.8623168073922276
Gm20403,1.053594843241295,0.009914017538694676,0.10857935616008588,0.6377276410980919,0.8623168073922276
Gm49164,2.0247770959094136,-0.010485105206771836,0.0969448051393615,0.637432581747315,0.8623168073922276
Tmed7,206.3952720746255,0.010885845868842833,0.03133448101122924,0.637800407876104,0.8623168073922276
Mtcp1,5.4328431624841675,0.011091690108812705,0.07475603195967054,0.6374190885451896,0.8623168073922276
Camk1d,912.7981166558781,0.01180736826312754,0.04486732673019538,0.6381049653394861,0.8624923718736157
Zfp398,70.44972935197787,-0.011659311001837086,0.039635958314398506,0.6381180212412515,0.8624923718736157
Gm553,2.112179443637822,-0.010485961738408166,0.09623983205300443,0.6382068057147279,0.8625234363654658
Gm14085,17.419045402585716,-0.011023070082499937,0.07635280759340922,0.6383310582219985,0.8626024238323667
Pctp,18.366058319884175,-0.011598004411377686,0.05644270828242631,0.6385831999384215,0.8628541990302885
Ube3b,101.86829917149664,-0.011552240066114413,0.03818495888280002,0.6388453203842723,0.863067688891218
Atp7a,25.457416396646458,0.01164742313926301,0.05452335683884565,0.638872885666119,0.863067688891218
Mob4,264.35260675186396,0.01056010645681428,0.029691656272967396,0.639881753477054,0.8630710567741638
Gm36975,25.021717703617636,-0.011614031420077359,0.054017171225667605,0.640200091434143,0.8630710567741638
1810024B03Rik,11.474790191096492,-0.01126341793761576,0.06429596210536341,0.6405852138005101,0.8630710567741638
Igsf3,1.3378903849803185,0.009858728612820215,0.10799954580391793,0.6404500728417524,0.8630710567741638
Gm43065,3.122659633118698,-0.010864537386450619,0.08139841781162456,0.6396325184626392,0.8630710567741638
Ctbs,27.452389041006334,0.011639427439691279,0.05339964400859488,0.6399761234008194,0.8630710567741638
Elp1,54.10473889669191,-0.011724429420284623,0.046909063101998834,0.6405853462463318,0.8630710567741638
Rnf34,124.57131635256012,-0.011055857073899873,0.03305428949005956,0.6396498746188475,0.8630710567741638
Hip1r,144.32137328930108,0.011681772339204541,0.04198119289235814,0.6400724720891284,0.8630710567741638
N4bp2l1,186.15715503024316,0.011630955375215402,0.04012048870545575,0.6395682408192401,0.8630710567741638
Mkln1os,2.5093657132438776,0.010326351517031748,0.09956125499372827,0.6389662036514947,0.8630710567741638
Ergic2,203.62762079649164,0.01076070651357141,0.030793707858662082,0.6391612437906191,0.8630710567741638
Hspbp1,199.74648707872723,0.010933141685639114,0.03232463952954206,0.6405601403705754,0.8630710567741638
Gm15510,2.408093802068548,-0.010496724157517609,0.09427520524749435,0.6399932916487103,0.8630710567741638
Pwwp2b,7.338524412555659,-0.011012744587315118,0.07392423147722114,0.6402205820936004,0.8630710567741638
Tssc4,101.51258986590578,0.011500837524186684,0.0375707509477134,0.6391533933375052,0.8630710567741638
Tnpo2,74.1953049088128,-0.011559985747123754,0.03935615783646053,0.6405382636425652,0.8630710567741638
Slc7a5,54.194656073188135,-0.011675769068572917,0.050841103548998436,0.6406511002408605,0.8630710567741638
Snai3,20.683363109575897,0.011591686071714628,0.05514036927194561,0.6398957157085703,0.8630710567741638
Tcf25,586.9481860478912,0.009710877438798376,0.02540096793347882,0.6394338707829701,0.8630710567741638
Nek8,25.16782973616653,0.011570771564231067,0.056368159419338176,0.6394018073252852,0.8630710567741638
Ten1,216.17950467214928,0.0105301562406842,0.029615852216094796,0.6404227915169616,0.8630710567741638
Ccdc88c,433.777505152283,-0.010504217313723124,0.02950635884518285,0.640653141776977,0.8630710567741638
9230104M06Rik,0.9899889258408413,0.010027851769832926,0.10519543731135245,0.6399160870738974,0.8630710567741638
Arc,5.2794243848986095,-0.010863118659477507,0.08073198266287261,0.6401070280273513,0.8630710567741638
Bin2,1182.444484596667,-0.010830938716568784,0.031589524448198784,0.6406153657085846,0.8630710567741638
Prickle4,2.8249359285908495,-0.010704072176199496,0.08851130864186942,0.6391713590472969,0.8630710567741638
Maf,654.3588832278936,0.01166750711976205,0.051053246326672776,0.6407608944078849,0.8631275104201578
Ddx19a,120.28763048565169,0.011274091907087133,0.03553297317069931,0.641001265833254,0.8633625762990438
Eif3m,1041.3383079035495,-0.008637234032454831,0.02151473200080294,0.6413869965742809,0.8635448392011943
Rad51,42.80472880273158,-0.01130331359218334,0.061781231741883234,0.64176898839224,0.8635448392011943
Tmem144,1.2390438568262252,-0.009733624803170242,0.10964098195749769,0.6413999775054161,0.8635448392011943
Sbds,240.57641199666628,0.010121545337074858,0.02761566483253282,0.6417219808535445,0.8635448392011943
Irs2,4.36275330824671,0.010654349826283747,0.08752615074262114,0.6413978944793984,0.8635448392011943
Gm47814,1.1483144739879754,-0.009933926870708992,0.10581518041464916,0.641795378661736,0.8635448392011943
Gm49747,6.25189119749633,0.010913928084655139,0.0762478105126349,0.6415194404849007,0.8635448392011943
Nudt15,11.060119961432532,0.011257684167087735,0.06315871427604007,0.6417718632897471,0.8635448392011943
Pycrl,76.35240142190638,0.011640383751233416,0.04236585528157053,0.6415333129063543,0.8635448392011943
Ctps2,208.6980882933754,-0.010448588397024278,0.02936188120612079,0.64163042489053,0.8635448392011943
Mafk,46.82944776061921,-0.011666577232289572,0.04452405884050737,0.6419183004191087,0.8636215828691036
Gm10260,3.6832593455370053,0.010728223911590843,0.0829387799142223,0.6425485941884974,0.8643808469440502
Mttp,5.430394876932456,0.010904195122411307,0.07464077319455574,0.6428444009762555,0.8644204686541065
Pih1d1,135.6161010506381,-0.011058836044548704,0.0339600933447447,0.6427047397078997,0.8644204686541065
Faim,163.92582077804502,0.010976722034108086,0.03333457990625691,0.6430396696556449,0.8644204686541065
Gucd1,58.458292420462016,-0.011638979398425876,0.045854882508927254,0.6429473928010021,0.8644204686541065
Rhot1,91.85481624646056,-0.011415340501263355,0.03816603059586777,0.6427384565001422,0.8644204686541065
Cmss1,5016.365744614501,-0.01142099478633494,0.03840298602338113,0.6429923165015861,0.8644204686541065
Bloc1s2,227.07816058619295,-0.010160252743017894,0.02797851621085788,0.6427788976828024,0.8644204686541065
Hs6st1,24.281526120610202,0.011463989145684143,0.05530700850560265,0.64328398542786,0.8644486774317588
4930404N11Rik,1.3182960042034362,0.010090929853585309,0.1015975026604306,0.643324446776534,0.8644486774317588
Camk2n2,2.7064753903438046,0.01048078402238475,0.09144097516010476,0.6431967606761806,0.8644486774317588
Rlim,158.73875479282083,0.010588027684784944,0.030519607081212426,0.6432195050913578,0.8644486774317588
Sh3d21,1.9086295475349395,-0.010180754317424523,0.09914574144997723,0.6438469090707699,0.864973381582418
4930481A15Rik,47.10848453521072,0.011607583905673707,0.04706451933872809,0.643808266453887,0.864973381582418
Slc39a3,39.41725083717474,0.011603541674465576,0.0469872289175513,0.6439276169320458,0.8649931546162386
Crip2,30.955233242988957,-0.010920430287060495,0.07209124054046381,0.6441073496323542,0.8651459308311198
B630019K06Rik,3.022852427349259,-0.010570829920171216,0.08707648770236626,0.6441793748066569,0.8651540210005797
Nr4a1,204.46827148761213,-0.010987421757337046,0.06893393858889257,0.6445141278267119,0.8655149254740846
AC125149.2,2.864466270428394,0.010657747911427314,0.08290813898020268,0.6446129202707034,0.8655589181426327
2410131K14Rik,30.855580607228863,-0.011561902950837297,0.048390677091187904,0.6448215891659351,0.8657504241306031
2900060B14Rik,4.10187368132938,0.010667699225316397,0.08048581274211014,0.6459096973435952,0.865755363260392
Sec16a,123.13968138616139,-0.01112365953354025,0.03569287619174737,0.645836896765495,0.865755363260392
Stom,6.285617592534295,-0.0107857791300759,0.07547621588321539,0.645695826052169,0.865755363260392
Actr5,58.002685795451484,-0.011549300202698601,0.04478879499644364,0.6452626078852813,0.865755363260392
Gm43329,8.377787918628044,0.01095400223323927,0.06932907824500446,0.6451616898016296,0.865755363260392
Icmt,33.65416379346711,0.011522472465016177,0.049064195384424046,0.6456985836582962,0.865755363260392
Foxj2,65.80575491666018,0.011499349614988743,0.04178593800061237,0.6450400942642432,0.865755363260392
Eif3g,414.0751614386743,-0.010291698623112558,0.029152656447472957,0.6454788838480998,0.865755363260392
Slfn1,713.3187744916193,-0.011082085930867541,0.035113345592254486,0.6455052132691644,0.865755363260392
Abca5,1.1119026184479566,0.009202110301496378,0.11598840711159795,0.645508786256382,0.865755363260392
Tepsin,33.70533335074119,-0.011546490864245801,0.048322024154643685,0.6452675895096609,0.865755363260392
Gm3636,6.828932999070582,-0.010891609923060786,0.07155792734426149,0.6453054494668629,0.865755363260392
Tasor,175.5670247144164,-0.010668083138779053,0.03162236573407048,0.6457632931233863,0.865755363260392
Nedd8,988.0958554323098,0.007283354379060333,0.01757771822712252,0.6459480815293435,0.865755363260392
Gart,113.90158175007618,-0.01148011287079232,0.041963806950418715,0.6457296735753696,0.865755363260392
Spindoc,50.566608662027434,-0.0115212823946202,0.044095056897227584,0.6458248045168133,0.865755363260392
Tmem185a,46.578518509423944,0.011552395463570288,0.047827539309010104,0.6452218457456271,0.865755363260392
Ctr9,131.64105332231276,0.011168626231258893,0.03639698250982961,0.6462477211203844,0.8659405325760239
Mri1,236.5888648553043,-0.010465826739361193,0.030363432519554954,0.6462844240304578,0.8659405325760239
Chst2,19.799086111214834,-0.011282629611892886,0.057602798026431555,0.6462707934008924,0.8659405325760239
Itgav,171.47025902342003,0.011407783709443087,0.04095440615646263,0.6468476339679603,0.8659870070526017
Ythdf3,181.21578238139617,0.011049915956429002,0.0352409193348667,0.6468080557635106,0.8659870070526017
Map3k10,26.63629118713441,-0.011350599833387518,0.05489279556593941,0.6467791059784684,0.8659870070526017
Uba5,110.84755998153,0.01101005536289796,0.03472733279389565,0.6465329271925413,0.8659870070526017
Pik3r5,136.5411904222769,-0.011441950759994983,0.04196449114816019,0.646806455493786,0.8659870070526017
3830406C13Rik,226.240946651455,0.01035169575727887,0.029729193263280326,0.6466760341212988,0.8659870070526017
B130046B21Rik,1.210996639268733,-0.009803698250267001,0.10533238138402898,0.6465618489807627,0.8659870070526017
Camk2a,2.636062239413099,0.010450512437226063,0.08822726722766362,0.6468094491864906,0.8659870070526017
Gm3448,9.126952016342367,-0.010968889527469236,0.06628392790776666,0.6471684329678165,0.866239540420927
Mms19,130.18630047523197,-0.01101694862975108,0.03500838725030101,0.6471368133327394,0.866239540420927
Gm7967,2.12543841512228,0.009774335821229652,0.10532484972354049,0.6474776776784043,0.8662996222321652
Zfp790,29.671560291138718,0.011399325770050447,0.052403861621280606,0.6473303853819672,0.8662996222321652
Ciao2a,369.8332122472008,-0.009361450809225787,0.024886863354201393,0.647387487183696,0.8662996222321652
Tubb4a,4.027642154202391,-0.010624683501423047,0.08003840713170536,0.6474432639488541,0.8662996222321652
Nup62,85.32673807669701,-0.011401141596675908,0.04157853280935969,0.6476334899975684,0.8663837006477089
Chchd1,300.73032631808064,0.00972823017385217,0.026567335243970685,0.6476727099974747,0.8663837006477089
