genes,LD1,LD2,LD3
AI467606,0.014127434367828295,-0.013791761026241611,0.023754540507614857
Srcap,0.0281541856140606,0.0022001978891155577,0.020394673833521604
Kat8,0.002460992950549737,0.0013532523083682885,-0.02964072366943212
Rgs10,-0.13078758839168914,0.053952503952154854,0.03365538661361118
Tial1,0.007923177563401397,-0.0034210527050423925,0.014077156780036983
Wdr11,0.006823896992021759,0.027749951488298844,0.019681004481550884
Ate1,0.01920880325668137,0.018677305531391,-0.051101243621435664
Nsmce4a,-0.022221076860706943,-0.033090106468895306,-4.653139359422206e-4
Pstk,-0.0035542792714941575,0.03306402209580547,0.03072355325517968
Fam53b,0.025475555520249674,-0.01806145238055412,-0.025036432793323505
Abraxas2,-0.006616659452484128,-0.002954258757210317,0.013750400681439956
Mki67,0.02243885455062088,0.02876317397907428,-0.007352157583361127
Ppp2r2d,-0.005751334289422179,0.013018792598934964,7.160489538580778e-4
Rnh1,0.008167917792414613,-0.02403774247195444,0.018195519781808205
Hras,-0.0021287260440265,0.006559793525459213,-0.02895094324515983
Gatd1,0.01971382072326067,0.0356242106179715,-0.016034794569413632
Rplp2,0.02840042651135961,0.012572519457834072,0.008390505809716998
Polr2l,-0.004621389912185841,-0.014490416429469547,0.03992331480070976
Ap2a2,-0.019413894048472276,-0.004671612358487523,-0.017605779500013758
Ctsd,-0.024907817667888587,-0.009720933007026063,-0.008626291513068679
Kcnq1ot1,-0.00222565089912599,-0.01848822368376342,0.005689474174009779
Nap1l4,-0.008148930430745913,0.0368417445914906,0.00591222905592185
Dhcr7,-0.00858037953384503,-0.025875147469350854,-0.012330490444455618
Ppfia1,0.01992052139935588,-0.03356181881326774,0.017471539710365764
Timm44,0.011979207719460963,-0.019203840168137844,-0.010152585223303591
Ing1,-0.015409938768066966,-0.0418280690919153,0.007728192936652957
Ankrd10,0.007620775445681464,-0.01608684066197061,0.03517789124485908
Rasa3,-0.03509006604464325,0.017354237206123967,0.024479022409194293
Fbxo25,0.014182078657633622,-0.018791579768478464,0.013405159140349943
Erich1,-0.007165764023251785,-0.005149786238476572,-0.04436357020575606
Ikbkb,1.3376225165876566e-4,4.0374189707665e-4,-0.0018049819231759682
Plpbp,0.007795252844686563,0.001966907135225028,-0.00451105728262798
Saraf,0.021697527575762463,0.0036461104371694228,0.006932021238047759
Eri1,0.021686178317224664,0.020420863510825032,-0.021308483158142627
Zdhhc2,-0.026493174801663494,-0.011351095278817003,0.003635624856391119
Pcm1,-0.01923498371332391,0.016531118685226442,0.012770958312582938
Ufsp2,-0.017480449163275763,0.023684139848096513,-0.011366405976407572
Fbxo8,-0.0015175818474661706,0.014707540246203769,-0.022900045907300867
Galnt7,-0.001730694698184464,-0.010446160948175982,-0.025375892887415017
Sh3rf1,-0.005148969761478709,-0.007828532613182337,-0.01939677914598697
Ddx60,-0.010381974020754378,0.0034483486166085424,-0.0023005019416396204
Klhl2,-0.0026631621943464783,-9.596777013366698e-4,-0.048708310372284236
D130040H23Rik,-0.008664806047213142,-0.03974336551887898,-0.0022162364924026194
Mau2,0.01863066447925105,0.01508863089665929,0.0063476903423513595
Nr2c2ap,-0.003367581762630168,0.032920475542348594,0.013871696261786184
Cope,-0.01256703636840648,-0.0194696803771866,-0.0024596547790821863
Uba52,0.01216693654365699,-0.02313586793287373,-0.02367089833297148
Ell,0.008735469866285796,-0.004827870976980273,0.03303314349944175
Isyna1,0.004506331315873414,0.0065627713960309565,0.020403965242724822
Jund,0.03827914405178386,0.00972691025976805,0.005492773449440088
Mpv17l2,-0.0177672949431019,0.021709168609250783,0.010425111979920038
Haus8,0.0290166365867621,0.02185256068130594,-0.02007293091986908
Use1,0.03570972585486001,-0.017109555569689034,-0.004791840954597186
Babam1,0.0012706962821524928,0.028738292366602886,-0.04872979617709519
Mrpl34,0.015603314609961947,0.008462543452411564,0.00135028193511619
Bst2,3.884421685167607e-5,-0.03706288634242558,-0.017784557228991357
Mvb12a,0.001637471562662134,0.03496604334424066,0.005883582834392764
Rab8a,-0.026160645788794356,0.01357807691985013,-0.015888509019604924
Fam32a,0.009542848605907648,0.004898893332883275,-0.03301081076076432
Eps15l1,0.004582253671424722,0.0040088368075894875,0.01331548153555703
Slc35e1,-0.027536050154869027,0.03678695359543366,0.031271427309653356
Smim7,0.014111088514065426,0.02263023141427767,0.0025964472202364116
Hmgxb4,-0.008320772097613685,0.006230390395508198,-0.005494522728862859
Arhgap10,0.01824997271606254,-0.02047274790300901,-0.02642847030730863
Lsm6,0.003000765910328351,-0.016014277025916207,0.015676308883677836
Abce1,0.013626297156684371,0.02025132836583376,0.06329446920948799
Usp38,9.115645890335396e-4,-0.0060091449114967645,0.008322528302752088
Inpp4b,0.02142727972212642,0.05213722075349702,0.0779926787490837
Zfp330,0.019468109860045588,0.01929390165309937,0.019489363637956978
Pkn1,0.042175504097144,0.03433377988871006,-0.005471888598543577
Adgre5,0.02151375736075882,0.051871424135956024,-0.026694205782363648
Il27ra,0.010087205809079609,-0.0018118688201273312,4.737619642570759e-4
Rfx1,0.007772626663084635,-0.03823882352759598,0.00986294562302603
Dcaf15,0.018856523127397887,-0.011898544027547479,-0.003176332552838222
Podnl1,0.034217458663281304,0.07205615875238867,0.0070001733431151346
Cc2d1a,-0.02222780845303693,0.006443405811367507,0.01819449101947912
D8Ertd738e,-0.00681279797406486,0.02062178484588834,0.028249788124365394
Ier2,0.0020322371955683602,0.003971612905229002,-0.019490173599607623
Nacc1,-0.01789608572823925,-0.019600728443831695,0.05010802316475347
Rad23a,-0.01646025565153515,0.014909132493526786,0.03319349673695114
Junb,0.025525904156612354,0.013506005876619782,0.03570818196913283
Trir,-0.004822729623107442,-0.013764148351651117,0.03495779472596591
Tnpo2,-0.0016898025822045812,-0.03075352135044745,0.02805814449164474
Dhps,0.018232334318442206,-0.03271308087203181,0.048102518846780754
Wdr83,0.003003705937052374,-0.01344940178042701,0.03275551868901907
Man2b1,-0.015071893001571253,-0.007517408468276371,0.0018272498811071718
Dnaja2,-0.006917160918070865,-0.032114553377274986,-0.013668141560397749
Adcy7,0.028076161029538395,0.001863321078578451,0.013891437896349484
Snx20,-0.006833706873049165,0.02049423066263791,-0.027134271095364412
Cyld,0.009672520276385403,-0.014277290449738782,-0.02685646918185088
Chd9,0.012359644760486538,-0.004085746855891049,-0.00557082216012297
Nup93,0.018936699207466812,-0.012277613144319613,0.04427210174266036
Arl2bp,-0.004658671710835644,-0.004903726049128958,0.03806868560744885
Ciapin1,-0.004233987326252605,-0.041742034490362075,0.08045691845709653
Csnk2a2,-0.00841452857681157,-0.011606987061677836,-0.030964143422358315
Tk2,-0.008116454085919345,-0.008226262328962746,0.005948342867073758
Cklf,0.02423343957689382,0.03178520291895198,-0.0049243966827686395
Nae1,0.009459531592010888,-0.01356235786966521,0.02229069965568862
E2f4,-0.0012156438624670951,-0.02300789524806333,0.026282325247096647
Psmb10,-0.05359825960044704,-0.002936732999580678,0.06291080373619325
Cog8,-3.912764516754663e-4,0.0052948914274171515,0.04543783123987555
Nip7,0.026074984669281098,-0.010059809691572458,-0.03535675377310744
Terf2,5.42245857376229e-4,0.002195695998112303,-0.011479433808815607
Nfat5,-0.007197461601461258,0.023811630011747437,0.01143467859448012
Nob1,-0.015642356070539043,0.016108317045809964,0.0037961334683154794
Psmd7,0.0038730591704737765,-0.012918944964198523,0.03530174011113549
Dhx38,0.010474342138394424,0.017821812801266615,-0.0026626789612823045
Ist1,-0.013843942757079846,0.030033534796913966,-0.02813300753261546
Cog4,-0.0011789618648297884,-0.009998289940942035,0.03753278444532981
Ddx19a,0.014031283898307087,0.01947587500020161,0.03195904524512019
Glg1,0.009691344232407941,0.01257781321934829,-0.01904599587249541
Rfwd3,0.029576986248025478,-0.022894201633339203,0.0070512492115859145
Kars,0.0060987176209409905,-0.001236857527353049,0.023927273777848916
Wwox,0.013715293130926455,-0.004800457696978419,0.014541807342098347
Maf,0.029075726139543134,-0.0029688400684911892,-0.03485853209148862
Cmc2,0.0029262237194285674,-0.013517517655334986,0.026131396031484483
Atmin,-0.004184748207432259,-0.014412495682892872,-0.027456951070213356
Hsbp1,0.010652829504548818,0.015906683675474032,0.009606607558388026
Mbtps1,0.00570418969214717,0.009144860309164232,0.002368945545733297
Usp10,0.010959172101264498,-0.028306442412140087,-0.00996868780592256
Emc8,0.013247878411322718,-0.00402058437338187,0.030845070203644243
Cox4i1,0.00609041883105086,0.009671606239270656,-0.009340469545219414
Zc3h18,0.0038449259712558053,0.017519453638376713,0.05608072349665552
Cyba,0.05050291176249714,-0.03893730227147353,-0.006747010104179093
Rnf166,-0.009167546984335171,-1.3524567127840112e-4,0.03837359906993198
Aprt,0.02400596009813974,0.045191192189460556,-0.023275386932321444
Trappc2l,-0.009377889645783557,-0.016293365097228726,0.0020021241367622275
Rpl13,-0.023143155961721815,-0.0012932529546333098,0.002697725770593415
Chmp1a,-0.0042979141514538285,0.029765038894767316,-0.009759047612853447
Gnpat,-0.0031031092830586795,0.021347008239487365,-0.029429403769096817
Coa6,0.022302014744357494,0.027721231336253458,0.018648486498552948
Tomm20,0.0031731395688774657,-0.001018386098480469,0.004859010666078726
Tmem123,-0.009465331513764441,0.005642674251175314,-0.013095394086725195
Mre11a,0.006103339413903657,-0.02745537447669667,-0.020345516084033604
Izumo1r,0.05415051419963502,0.10768339489454777,0.017480612138077185
Med17,-0.0077788803945874055,0.03216384532486027,-0.014979218813527352
Taf1d,0.019418571286937483,-0.0015079667721094741,-0.014509154240886694
Fbxl12,0.004950499006616046,0.03363319230239015,-0.030525307267080776
Pin1,0.012862222545654896,0.07367777411909862,0.001094205419727568
Ppan,-1.5872145774470343e-4,0.03256705857095329,-0.012990075979510652
Tyk2,0.016232355194515793,0.005126818502544231,0.02293383539381925
Kri1,-0.02275166854318883,0.0417134014827862,-0.024966999878452065
Cdkn2d,-0.020851939796455856,-0.03944996396954262,-0.01123617944703368
Slc44a2,6.78254227885153e-5,0.023215777297384926,-9.516738810202788e-4
Dnm2,0.012168623618011945,-0.011413684482442649,0.009827272741906944
Smarca4,0.006909663717324296,0.03317776356861813,-6.59448154111754e-5
Rp9,0.0016637129314263379,0.018526653797986372,-0.00894860454004003
Sept7,-0.021078343758613883,-0.00956013223128149,-0.02478487665154713
Thyn1,-0.008779721190620414,0.0012238258155375227,0.06379340489076016
Fli1,0.0031032058867975403,-0.0061942826046912525,0.028668323797967857
St3gal4,0.004008091383966166,0.02771608540068413,-2.3343546195801017e-4
Ei24,0.028384990903667282,0.02201163241507341,-0.03198210107775638
Tbrg1,-0.0030136371039711503,0.011672991278092765,-0.02491764230699127
Ubash3b,0.007092531315806338,-0.012048022417779185,-0.019351546185682602
Sc5d,0.015117970616111108,0.010282926134591091,0.01615772735816096
Cbl,0.008680813055428071,-0.0367643717984782,0.049519906980014544
Vps11,-0.01562797559415527,-0.008529884943390886,-0.032927709323623516
Hyou1,-0.0317759960328001,0.0012463192021686994,0.032317177894765015
Rps25,0.035682441442854144,0.004933063931844751,-0.033009538016933446
Bcl9l,-0.004136489402196528,0.018957600684151123,0.012804755755785307
Ddx6,0.004591538398772523,-0.03726129076367361,0.036664039224354204
Arcn1,0.005965440416484263,0.007636304733823644,0.01898303472705176
Pcsk7,-0.0177403618513594,0.05154507955627801,0.015478068729787754
Sidt2,-0.0120743952452467,0.006478353490552084,0.050001933352663855
Pafah1b2,-0.024465960729396278,-0.03395849428550971,0.013682313659612363
Sik3,-0.018132756025241347,-0.01805723750902485,-0.023418000977772954
Bud13,-0.003849912426759991,-0.004276528808482355,-0.011277238683146435
Rbm7,-0.019792493997664747,-0.02149306933039407,-0.035207659807328213
Timm8b,0.015417807925222177,0.03331339092423768,-0.05329936385933081
Nkapd1,3.292719897364794e-4,0.05430542571818595,0.022308685143631542
Dlat,0.003466330708970829,9.573212167289625e-4,-0.028675158598091628
Ppp2r1b,0.013231298622984765,0.0030636953128747022,0.022588632714604144
Ddx10,0.008666994170770112,-0.005181816888248236,-0.009755379861913969
Npat,-0.0012293452112282772,-0.013763619101586706,0.015508908111895453
Ireb2,-0.012849304134810256,-0.001960902831920176,0.0064845801570467924
Psma4,-0.025928815133008848,-0.0036247110771804227,0.008610822107071366
Ube2q2,-0.0022982574116233285,0.010481071772245158,-0.007771615839397641
Fbxo22,-0.017031889911586467,-0.026925741301174345,-0.031808066316154994
Etfa,0.0025623951044401977,-0.007144260160335483,-0.055016750745254014
Tspan3,-0.006248230357723172,-0.011875350876525411,-0.0039060402810982345
Sin3a,-0.011161386996755774,0.011063429544996659,-0.010336530207292033
Scamp2,-0.010639634112672918,-0.01793313924374891,0.017575342473728453
Ulk3,0.02321951189262921,-3.1222346308483413e-4,-0.018583623670392506
Csk,0.03485254639918374,0.017288651458196202,0.014122095487601984
Edc3,0.005821174726094704,-0.018672679125198224,0.035123470241985755
Clk3,0.024713940191395785,-0.01199697615942571,0.03108952087937109
Adpgk,-0.016257668485853423,-0.012970921047236924,-0.04199875775566722
Arih1,0.003933223018020992,0.00856577275321017,0.00853140035753258
Tle3,-0.010701023160140627,-0.02632557299122347,0.022878340238659912
Cln6,0.03119155490612267,-0.007315028272361716,-0.022329820160740213
Map2k5,0.005850239680152955,0.028874473194812067,-0.01457339823284124
2300009A05Rik,0.009633061919356091,-0.013568608830129019,0.0038911151789350314
Snapc5,0.02593363876553708,-0.014085136958199442,-0.028423088556148807
Ints14,0.006156978772468674,0.007237514856911773,0.0332417637493549
Hacd3,-0.009561501111316118,-0.045875787280435655,-0.002540274280401606
Mtfmt,0.013333967759133146,-0.019186093446166026,-0.06036489059320946
Plekho2,0.007729664115625356,0.00820669208198553,0.014967031672165596
Oaz2,4.888188704979781e-4,0.021954621646106294,0.0016343108257153565
Ciao2a,0.01763252684228139,-0.01144491081029072,-0.03626072773047064
Herc1,-0.007897262351149553,0.008438791322786882,-0.015776684376461406
Usp3,0.026823405616152297,-0.013484740147391414,-0.03597575290192602
Rab8b,-0.01578110177705353,-0.010484972473089922,-5.950790085638012e-4
Rora,0.010807786301194887,-0.029004832566056647,0.032417081973113965
Zfp280d,0.0024720871903311827,-0.008575038446691476,0.036207123646526417
Rfx7,-0.005163073269858597,-0.016635556178911923,-0.025119854502471662
Ccpg1,0.004340028441537524,-0.014868036777343673,0.02725847496176698
Rab27a,0.008934478047763358,0.022861698859606414,-0.008417628659263474
Tmod3,-0.007955278862272213,-0.013592016458565856,0.007386289636047381
Gclc,-0.031207617716135384,0.035010955051005245,0.005631964503768779
Elovl5,0.012449044928250691,-0.00830391368673853,0.022258358915783063
Fbxo9,-0.0015038258357850628,-0.006269779281080718,-0.012300509291072674
Tmem30a,-0.012359312615585665,-0.02855028405349942,0.0023169473684566434
Tent5a,0.004231566277835144,-0.03163770442985495,0.02424804024650103
Cyb5r4,0.022107222090008555,-0.012375328951762412,-0.03319221009493727
Snhg5,0.011402691757051655,0.004606575141740948,-0.012485908899243997
Tmed3,0.0027902194025807305,-0.012983114950959006,0.01382186566236286
Tbc1d2b,3.228382041960896e-4,-0.015420016371560976,-0.030859986609604248
Plscr1,0.02747393595484045,0.009273096888798496,-0.015525619913660372
Atp1b3,0.020226151801216022,-0.002125381376774833,0.005611038833517341
Faim,-0.005821114568499526,0.034289128055892584,0.014264897766343473
Armc8,-0.008530110307381525,0.0165733517908756,-0.0032613418407978173
Msl2,-0.01668974924682237,-0.009655835719066523,-0.022419900397128656
Cep63,-0.004071597076484665,0.012163796962450667,-0.0069392868985971605
Uba5,-0.010431197848934433,-0.011407444659518193,0.03097460732507128
Nudt16,0.015701612326438734,4.6532932499898446e-5,0.011520814764478323
Atp2c1,-0.006384972907068965,-0.05034404771597759,0.02619923828418439
Twf2,0.022412132215789346,-0.0012711844395906981,0.011079295880158829
Alas1,-0.0011464123211624596,0.036827560507695443,0.02632021669511327
Dusp7,0.019318154041585555,0.027605875996758813,-0.008736300275584368
Rpl29,0.0475841614251564,-0.014291449338293448,0.0289199398386371
Tex264,0.011436957919738665,0.026090164213910586,-0.01698440569586563
Dcaf1,-0.003274456177469973,0.01493098096268698,-0.030113661580287852
Rbm15b,0.016958764325227405,0.012532060705665853,0.031033349353435387
Mapkapk3,-0.018655110219804958,0.020658337737841016,0.014834737925712512
Tmem115,0.0012342023565376887,-0.008428249511832334,0.02979796006656327
Nprl2,0.014663457722260678,0.028703294242212067,0.02445868268188068
Rhoa,0.002106843686828282,0.008741399834398271,0.007398829882358292
Gpx1,0.05851095144600778,-0.022562791543814752,0.01552943078142344
Usp4,-0.008333526984161671,-0.004992540207236689,0.03521942649583361
Ccdc71,-0.0029985774137464877,-0.030749299693263846,0.004178712094356866
Impdh2,0.012531172408854973,-0.03101412459509666,0.010630365848907315
Arih2,-0.014899297069321148,0.016143807374473063,-0.01205931197873106
Shisa5,0.03227334651482315,0.02607489466339852,0.0026943920352728804
Tma7,-0.004557348291091118,-0.0028587824222243326,0.009563000709861588
Map4,-0.015590361954977126,-0.02456420476748656,0.026815637801521814
Smarcc1,-0.01905042018626516,1.3056855080384013e-4,0.012020038605394972
Scap,-0.013319107095345535,0.043403529363022414,-0.04997035397671253
Setd2,0.00603110639004019,0.02472064738480257,-0.010654449769665869
Ccdc12,0.0010518099576434102,4.967883608641933e-4,0.03415932296795128
Ubp1,0.007977641893917628,-0.015364341646116001,-0.029641506156842776
Ccr4,0.023051777387482555,0.018446939539632484,0.00262757001044153
Gpd1l,-0.011922438697629927,0.004218799456540561,-0.05009715724797772
Rps27rt,-0.005132829596833599,-0.004228879241924336,-0.03714962840149646
Azi2,-0.012616750342764625,0.007990709417896091,-0.028422411376459986
Golga4,0.011705831781358488,-0.026205548095957754,0.01448069175031004
Oxsr1,-0.01469315713437276,-0.027890558531252822,0.02146982845172715
Myd88,0.027136631498098255,-0.008238914954484476,5.318923303484486e-4
Acaa1a,0.015815494116202325,-0.003916105969365115,-0.013103188820109813
Csrnp1,-0.014014837016946934,-0.014573888831652221,5.916589682414549e-4
Rpsa,-0.04674749545561986,-0.08362758937705987,0.044869337938008395
Eif1b,0.011990168826852696,0.02310966567548157,0.038049616039042104
Ctnnb1,5.212471403032259e-4,-0.0018603718511964067,0.019363620707067535
1110059G10Rik,-2.089235547594456e-4,-0.03267317479845994,-0.013331562622870049
Armt1,-0.008060835416577523,0.01898934243992915,0.016230384050804406
Ipcef1,-9.482515463380132e-4,-0.0067849602889476,-0.029639949836701845
Pcmt1,0.03392053191683313,0.012453462557009982,0.023013467605250738
Zc3h12d,0.01090845116562311,-0.027515692631509506,-0.017521468205131223
Tab2,0.015495129081317347,-0.0179095380965349,-9.925641116360224e-5
Sf3b5,0.030257780846743913,0.0053249043731456456,0.0062615364132191835
Aig1,-0.021787277059105797,0.004939760489958449,-0.03955524718893369
Hbs1l,-0.03027372488415878,-0.03269974919965731,-0.031895410711356244
Rps12,0.02416748610564907,-0.08667020784994497,-0.06358014199970574
Epb41l2,0.022191037903400854,-0.036674010238829,-0.014388348328783883
Themis,0.014558747275962059,0.03873426465143389,0.07725191318165621
Traf3ip2,0.017277555315762562,0.01603276148471115,-0.016076290915476188
Rpf2,0.019592136779226194,0.012993161254254326,-0.02461283763897383
Zbtb24,0.004375264870073047,0.013162628599923286,0.03481185477559477
Sesn1,0.022209792030418268,0.033101458460688286,0.003493653929798203
Ostm1,-0.01962147824990531,-0.04511219315926207,0.019435537997453692
Scml4,0.020427556648994594,0.02770304312480124,0.046215593033506905
Prep,-0.008275147020427188,0.012197561873768439,0.014726315097669552
Ascc3,-0.004274296121200252,0.02515167880789768,0.0036702889052161497
Lilr4b,0.08357038298976031,0.04275781594366175,0.021812784678565348
Gopc,-0.01732065924532217,0.043186806734104397,0.004625032375604807
Asf1a,-0.007372574596144447,0.001822544786690264,-0.014811742758963381
Lims1,0.028978891045569433,0.0211501182062408,-0.005563220337566584
P4ha1,0.012702973702870244,-0.006662324712148684,-0.005711486890834196
Vsir,0.0017962355652731646,-0.014460887290873515,0.011823546989047681
Eif4ebp2,0.006784100583383787,-0.01524036529227825,0.010430946451398018
Tysnd1,0.019172202732272436,0.004941390191967185,0.00581652858918439
Ddx21,-0.019337247618154713,-0.015525676136195406,0.01246923911765271
Ddx50,0.013073181627479967,4.467939899214766e-4,0.009642185166325092
Ccar1,0.014774083195476512,-0.00997069171139808,0.018687482599145554
Herc4,-0.009734987558674748,0.049804783313250084,-0.01604665258829142
Reep3,0.00396923613073463,-1.3409032405686257e-4,0.030771692462989407
Nrbf2,-0.027496938917274918,-0.0024025188584784756,0.016999238049382987
Ube2d1,-0.003448508655078633,0.042556184291142496,-0.02978998647503816
Cisd1,0.014306784909112679,-0.002352146633425746,0.017502001498263937
Zwint,0.014492671293408425,0.0010364220554038032,2.293100445829794e-4
Specc1l,-0.026677807154753593,0.0574181846148155,-0.01840532194701733
Gstt2,-0.0034235993812428587,-0.0157815375463146,-0.030379927783677884
Pcnt,-0.0011907434671762874,-0.022291193463669885,-0.0037781325645655324
Mcm3ap,-0.012709791564489509,-0.0011687667661136414,0.040719363182394934
Pttg1ip,-0.017142919052694508,-0.006767788337740328,-0.008028440556363241
Sumo3,0.0017325458612112699,0.014230022069202663,-0.03500153798463678
Gatd3a,-0.007113693110128891,0.011256081308381901,-0.03551405121107987
R3hdm4,-0.002685545772255822,-0.023959651570894823,-0.03633013539250811
Wdr18,0.016345688953906555,-0.008984007686428592,-0.027723978334454304
Polr2e,0.03623747692294111,0.004496962565410377,-0.013879103972242016
Gpx4,0.045642876320446564,0.02241139909665588,0.022914774099882726
Sbno2,-0.02218970734536303,4.957236018698654e-4,6.975984311845724e-4
Stk11,-0.004975891877158049,0.00958382804307832,-0.0046965995636243495
Atp5d,0.010513771921611677,-5.327139302641656e-5,3.257104314619008e-4
Pwwp3a,-0.004691511319451522,0.001018997742745344,-0.05524106747056412
Mbd3,0.008197000772616023,0.030826638830489382,0.048585044103505635
Uqcr11,0.04175989642983157,0.0020404957596563645,-0.01715527164561423
Rexo1,0.032265110397565855,0.021706543579127505,-0.008534427409600191
Dot1l,0.02059483668764447,0.006799647601297415,0.04365645046176157
Plekhj1,-6.990405587912575e-4,-9.133850683996663e-4,0.006074557014490877
Oaz1,0.029015074623138376,-0.020603923141272313,0.014876621102610205
Sgta,0.001036325822011377,-0.006965823413333129,0.023091382959592698
Zbtb7a,0.025383807450531794,-0.005741629115187088,0.005957240593233329
Dapk3,-5.990850437892786e-4,-0.009222169000976633,0.014240057554532502
Matk,-0.008094342304682946,-0.026448758204136943,8.964533864617177e-4
Mrpl54,9.351541483268046e-5,0.008506567694970647,0.038488851562521555
Pip5k1c,-7.190657951505913e-4,0.01907465107405368,0.015819022799312785
S1pr4,-0.013223722053115667,-0.01007623144850523,0.031951738431895374
Tle5,-0.01703691420046605,0.011314402166759371,-0.015096856544768401
1190007I07Rik,-0.014031198597470068,-0.015804359624142506,0.053566155559436376
Washc4,0.014820819731149786,0.023728208119987274,0.0031130653502483723
Tcp11l2,-0.013243606959200484,0.04485267926475241,-0.012224488829773023
Pwp1,0.008548903927941713,-0.005996282296798366,-0.009385176015049143
Rtcb,-0.007297362759266989,0.009004809696884376,0.013935124275122899
Hsp90b1,0.009838396312422178,-0.0023166598638839023,-0.010008294692984056
Washc3,8.696661470546281e-4,-0.010342534472776947,-0.009894696638828165
Arl1,0.012231830072913183,0.019918950460015315,0.019549804814538323
Scyl2,-0.01806681625397336,0.02477698252472544,-0.0179400329515776
Actr6,-0.031718074952910444,-0.018510149715605103,0.008033516588493262
Uhrf1bp1l,-0.01142690892546698,-0.014530719799627636,-0.038140943179840424
Tmpo,-0.01736390072780178,0.001970818318595909,0.004274385290902031
Snrpf,0.028065663581590055,-0.02565920763122474,0.002010431373153033
Ndufa12,0.012928944078663318,2.5036374034655465e-4,-0.0066938517786983695
Cep83,-0.0014194461340206277,-0.014887716318759535,-0.009416577081153867
Ube2n,3.107947495200904e-4,-0.028600299661006686,-0.012617716626886136
Eea1,0.004873219330148942,0.05136830694213801,0.0017274898305585894
Ccdc59,-0.009413176710374897,0.003228801704231921,-0.006643918915658697
Ppp1r12a,-0.014597413875487143,-0.022188201619498048,-0.009009235132077398
Osbpl8,-0.00332626268911312,-0.04578672748004596,0.03658485649363414
Nap1l1,-0.0133718940694012,-0.026519013746943675,-0.01825801906768038
Krr1,8.589284205679369e-4,-0.006698061257993024,-0.026669233526264408
Glipr1,0.07058926799429903,0.05067273679017663,2.3142362667011494e-4
Atxn7l3b,0.024267911994440176,-0.0017621427905415658,-0.005437886199017618
Cct2,0.02653805185274128,0.028773716098863575,-0.0010750479888961295
Yeats4,-0.020616663701432673,0.012678194260893672,0.009692894863224425
Llph,4.3573716399073343e-4,-0.0500756876467949,-0.02599811487654928
Ppm1h,-0.014137695117747894,-0.031199742221873335,0.01867890072401047
Usp15,-0.019532721969444795,0.010730274292848388,0.004431249607579528
Tsfm,3.020322205476896e-4,-0.027426919257500838,-0.03986442999950202
Os9,0.001036933795589951,-0.053535955732106524,0.05712998901395562
Cnpy2,-5.972239975530145e-4,-0.019938147908049653,-0.02630995025218488
Ankrd52,0.020435792739966627,0.0037406788543992977,0.042024783901625604
Rnf41,-0.009676539796302425,-0.003433715800136817,0.04801133999848174
Smarcc2,0.009574330154110198,0.02033568722319576,0.02587560944114294
Esyt1,0.0052794477104263935,-6.320811458277544e-4,0.011018320981190398
Rpl41,-0.026233769745327866,-0.02052546292720753,0.03020599773820056
Ikzf4,0.004130799713122213,0.0036376116477003896,-0.010344558753532547
Suox,-0.018889222442241112,0.01644659664835051,0.022119702583905172
Rab5b,-0.0013114164345431334,0.040484246037045125,-0.01753621134161971
Cdk2,-0.003163544498745012,-0.008618705140349962,-0.002345503544800147
Dgka,0.01631431588077288,-0.01631257001659794,0.04314445134335861
Pym1,-0.00789898332174511,0.009469600805329291,0.009102541160848328
Ormdl2,1.2111146662872013e-4,-0.002689910341279349,0.0019579467867026534
Bloc1s1,0.021705285960415464,0.03192075128133622,0.023144771403829305
Drg1,0.004518926717390165,-0.024889819835824428,0.036903889448491184
Pes1,0.00618635311309155,-0.008797778875155642,-0.034243023010481106
Tbc1d10a,-0.005951815676388615,0.015226310002611789,-0.013685385179183924
Castor1,-0.016056144930798624,0.0069285272462205226,-0.017592678248093133
Mtmr3,-0.007034561871940146,0.03543003948985639,0.01349759052515225
Uqcr10,0.020296965775868033,-0.001773808291840097,0.03534778668749936
Nf2,0.004945835070158415,-0.009278057160102337,-0.011715538634586044
Nipsnap1,0.002407152511265325,0.014938855833537,-0.007791088211863973
Ap1b1,-0.0026393891202743888,-0.010805137265716374,0.025339378964404347
Urgcp,-0.0027263362338474707,-0.02288800088290917,0.013930958490069452
Dbnl,0.020617488107529818,0.0037475428034103512,0.03651654143146018
Camk2b,0.011015760388246504,-0.03689682891022009,-0.001538693619873077
Nudcd3,-0.009945311761644931,-0.0033467859351039783,0.0034553428086628746
Ddx56,0.024643337394469417,-0.008662358560764754,0.044441581026704605
Ogdh,0.0012635004935560717,-4.6637092107800306e-4,0.029976225249444176
Zmiz2,0.0020088712682745425,0.027717143208873727,-0.053882926711693264
Ppia,-0.039811051482471466,0.04697722982541186,0.10763410818360356
Myo1g,-0.016662219409221395,7.028851484087314e-4,-0.010967941702753663
Snhg15,0.01471524828651417,-0.01496066764845637,-0.0559341673181172
Ccm2,0.025731760071097943,-0.017562936227038594,0.019509955746424362
Tbrg4,0.004822249987029128,0.018572086932987772,-0.013892375636020802
Ppp3r1,0.03120277729464106,-0.009929633809837267,0.029962721369432052
Pno1,0.0049248767713600365,-0.011801713273474268,-0.009897116194475896
C1d,-0.013252896972140231,0.012178370563633648,0.010842820513531649
Etaa1,0.008117634054360027,-0.05170630283630978,0.014042459464568535
Spred2,0.01669093814963752,-0.005907203749045999,-0.006932508080471116
