genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Hip1,1.2891753350549276e-6,-0.5626485777806467,0.074,0.108,0.018660812974920078
Ccr3,1.308978799804987e-6,1.8187805288553784,0.017,0.005,0.018947468127177187
Tut4,1.3491497199776736e-6,-0.2747219983072966,0.302,0.355,0.019528942196676825
Mrpl58,1.3494784033797512e-6,-0.31294566401791757,0.248,0.3,0.0195336998889219
Sp100,1.4240672064344113e-6,-0.1668197108542923,0.612,0.666,0.020613372813138103
Cd74,1.4430969567052258e-6,0.23318953975970388,0.429,0.375,0.020888828448308142
Tnfaip3,1.4632180363214005e-6,0.3732009223332191,0.242,0.195,0.021180081075752272
Polr1d,1.5891092560530144e-6,-0.15358820705580842,0.632,0.681,0.02300235648136738
Tiam1,1.7966251965268522e-6,0.3204119466495421,0.283,0.232,0.026006149719726184
Gm4070,1.815696783234135e-6,-0.4211465517735813,0.148,0.191,0.026282210937314105
Gm14029,1.8460268458916412e-6,-0.8934171601618868,0.028,0.051,0.026721238594281507
Nrip1,1.9260359273126325e-6,0.28655694749478666,0.332,0.28,0.027879370047850356
Gm19585,2.025587311989955e-6,-0.352121577291328,0.198,0.246,0.029320376341054596
Nrn1,2.071688358108388e-6,0.6837509872212721,0.084,0.054,0.029987688983618914
Sept6,2.116577643233967e-6,-0.22548973807213846,0.344,0.399,0.030637461385811676
Ncf1,2.352952910785828e-6,-0.9590301175882114,0.021,0.041,0.03405899338362486
Susd2,2.416862175733061e-6,0.8138256469126128,0.058,0.034,0.03498407999373606
Trav14-2,2.508948883800518e-6,1.6575882639556667,0.027,0.011,0.0363170350930125
Incenp,2.5253909876207142e-6,-0.48244628862872485,0.083,0.118,0.03655503454580984
Vps37b,2.6165382726568556e-6,-0.4568011724313399,0.122,0.163,0.03787439149670799
Gpr68,2.7211099962483576e-6,0.3871111859727403,0.179,0.137,0.03938806719569497
Sdhaf1,3.2095578891771343e-06,0.2778297233576619,0.394,0.346,0.04645835044583902
Mrpl9,3.2750490358449104e-6,-0.32383281850207224,0.193,0.241,0.04740633479385508
Srgn,3.310143040293787e-6,-0.1566045741798212,0.929,0.947,0.04791432050825257
Ecm1,3.345610305693388e-6,-0.4009574390350925,0.23,0.277,0.04842770917491179
Trav16,3.4028223639888616e-6,1.1269028242177095,0.028,0.012,0.04925585371873877
Sp110,3.40482899117666e-6,-0.2732643961547938,0.27,0.322,0.04928489964728215
Gm17018,3.4226026821521003e-6,-0.386823448064753,0.139,0.181,0.04954217382415165
Rora,3.5074359645587907e-6,0.28313434619740074,0.259,0.21,0.050770135586988493
Rarg,3.913882830445166e-6,0.49627662272872586,0.134,0.097,0.05665345397069378
Mapkapk3,3.916695149247938e-6,0.38869673552891104,0.231,0.186,0.0566941622853639
Mbd2,4.044156059292875e-6,-0.2236778662882284,0.454,0.497,0.05853915895826437
Tkt,4.08037916136556e-6,-0.21540544383254007,0.446,0.494,0.059063488360766483
Gadd45g,4.261309057484608e-6,0.5754344579436959,0.126,0.091,0.061682448607089706
Il12rb1,4.2653675839396625e-6,-0.5110581823748253,0.08,0.113,0.06174119577752661
Ctsa,4.380418180472269e-6,-0.2771557906894353,0.344,0.393,0.0634065531623361
Stmn1,4.389859524110478e-6,-0.5617597261470293,0.078,0.111,0.06354321661149917
Trbv20,4.488324200049702e-6,-0.9611979542709213,0.027,0.049,0.06496849279571944
Bcam,4.553984217252227e-6,1.259353120241359,0.028,0.012,0.06591892154472598
Plin2,4.701033004087739e-6,0.6538736021796896,0.074,0.047,0.06804745273417002
Gm20069,4.743570180213902e-6,-0.9797505428152204,0.024,0.044,0.06866317835859623
Cd27,4.784251750872326e-6,-0.17825620542532705,0.541,0.593,0.06925204409387692
Tent5a,5.072566213534339e-6,-0.43175237284557166,0.121,0.16,0.07342539594090956
Arf5,5.073808394147919e-6,-0.1462259233003348,0.729,0.763,0.07344337650529113
Ndufb1-ps,5.213375661471312e-6,-0.21511321931895133,0.46,0.509,0.07546361269979723
Gm30211,5.307859808939589e-6,-0.8983765842306477,0.012,0.028,0.07683127073440055
Frmd5,5.465677635862803e-6,1.3453263433512124,0.027,0.012,0.07911568377911408
Penk,5.53973396990498e-6,0.5258877988173773,0.11,0.078,0.08018764921437459
AW011738,5.633590129493145e-6,-0.6170155305902636,0.058,0.087,0.08154621712441328
Pik3ap1,5.656328376694825e-6,-0.875192593784484,0.024,0.045,0.0818753532526576
Icam1,5.908770754171349e-6,0.5561141105356027,0.235,0.194,0.08552945666663028
Agpat5,5.945950409766282e-6,0.5163486095938126,0.12,0.086,0.08606763218136694
Gjb2,6.068083524780377e-6,-1.6890141113433188,0.006,0.018,0.08783550902119595
Tapbp,6.367220053709163e-6,-0.17393311706612996,0.529,0.582,0.09216551027744013
Nipal1,6.405626607896162e-6,0.7902113766586067,0.05,0.029,0.09272144514929695
Cycs,6.497322587539405e-6,-0.227517990802522,0.354,0.405,0.09404874445463289
Cdca3,6.544594051418058e-6,-0.5921525720907295,0.038,0.063,0.09473299889427639
Prf1,6.575431718097332e-6,-1.3563061777027139,0.009,0.023,0.09517937411945888
Itm2b,7.555008738597617e-6,-0.10426149424428877,0.943,0.953,0.10935875149120051
Arid5a,7.714567078749253e-6,-0.3759656446729731,0.119,0.157,0.11166835846489544
Serinc3,7.788118376266882e-6,0.16282413079647162,0.704,0.684,0.11273301349646311
Sidt1,8.078686504836845e-6,-0.5827554239527615,0.09,0.123,0.11693898715751333
Mrpl54,8.082963565793027e-6,-0.2380744534236603,0.315,0.365,0.11700089761485406
9930111J21Rik2,8.364654286840768e-6,-0.3287070834671797,0.19,0.234,0.12107837080202011
Rnf138,8.830798812712009e-6,-0.337536915137405,0.208,0.253,0.12782581281400632
Srpk2,9.018887175286054e-6,-0.3973799387695558,0.161,0.202,0.13054839186226563
Cables1,9.047785035904403e-6,-1.6666462983148644,0.006,0.018,0.13096668839471623
Icos,9.42065867920887e-6,-0.24151381052950216,0.5,0.544,0.1363640343815484
Sem1,9.608000508579752e-6,-0.1363413823931412,0.741,0.775,0.13907580736169192
Cdk1,9.931634914125368e-6,-0.7841346412792802,0.033,0.056,0.1437604153819647
Selenom,1.0324802774165727e-5,0.7161826200536439,0.068,0.043,0.1494515201560489
Arsb,1.0354837981919032e-5,-0.6570602494856663,0.044,0.069,0.14988627978827798
Rap2a,1.0788729395484372e-5,-0.6341996758300068,0.045,0.071,0.15616685799963628
Daxx,1.0908831869723294e-5,-0.2954198935165093,0.233,0.279,0.1579053413142447
Mdk,1.0924842082627551e-5,1.8443156209625151,0.015,0.005,0.1581370891460338
Il4,1.097702554870525e-5,1.5162177588349461,0.022,0.008,0.1588924448175085
Zdhhc18,1.1084067507824349e-5,-0.17663728412917057,0.382,0.437,0.16044187717575745
Ifi35,1.1355355860617816e-5,-0.26349042180418336,0.313,0.361,0.16436877608244288
Oas1a,1.1367487578941002e-5,-0.2896677097839413,0.202,0.248,0.16454438270517102
Lgals3bp,1.3262644405298761e-5,-0.2324265434137323,0.426,0.471,0.19197677776669958
Pcyt1a,1.3497726700776138e-5,0.9443114109392372,0.05,0.029,0.1953795939937346
Vamp5,1.3536409534365662e-5,-0.3458074409582079,0.178,0.22,0.19593952800994296
Rasgrp2,1.3876216070756658e-5,-0.4530948885123238,0.135,0.172,0.20085822762420263
Ostf1,1.4998513860365916e-5,-0.2657581575288117,0.288,0.335,0.21710348812879662
Spc24,1.5103259950554716e-5,-0.9039621654872847,0.037,0.06,0.2186196877842795
Gm12185,1.5166531818884534e-5,-1.5291427745649289,0.006,0.018,0.21953554807835363
Nol4l,1.5291727892262154e-5,1.8345478447136943,0.013,0.004,0.22134776124049468
Ifngas1,1.579649568367804e-5,-1.9554075292670277,0.003,0.012,0.2286542750212396
Entpd1,1.5881590479025995e-5,-0.5091271810107552,0.087,0.119,0.22988602218390128
Nudcd3,1.6406384392225036e-5,-0.38148908158292993,0.127,0.165,0.2374824140774574
Tagln2,1.6492089433270706e-5,0.20513161998167356,0.57,0.529,0.23872299454659346
Rhod,1.6520759978644473e-5,-0.9559082042819043,0.019,0.036,0.23913800069087876
Top1,1.6549029931460753e-5,0.29729167941989854,0.395,0.352,0.23954720825789438
H3f3a,1.6777824946478745e-5,0.11866645100779549,0.887,0.878,0.24285901610027982
Cmpk2,1.7317865286408653e-5,-0.589623878091019,0.08,0.111,0.25067610002076524
Ddx5,1.7514503236969008e-05,0.11212162334462072,0.894,0.879,0.2535224343551264
Zc3hav1,1.7643788387761193e-5,-0.17588320863473295,0.368,0.423,0.2553938369128433
Epcam,1.774014061449613e-5,0.4671050905739631,0.125,0.093,0.2567885353948315
Atp5l,1.7746817209275482e-5,-0.12208791595191226,0.778,0.809,0.2568851791042626
Dhrs3,1.823203126408726e-5,1.03890634321988,0.029,0.014,0.2639086525476631
Gpr183,1.8476334645096614e-5,0.4258859126138719,0.189,0.151,0.26744494398777346
Ralgds,1.8839616325527662e-5,0.6734970332166959,0.076,0.05,0.27270344631201293
Aurkb,1.9353936667652128e-5,-0.8639867573375763,0.03,0.051,0.2801482332642645
Ccr7,1.9579062643636087e-5,-0.47623969256846754,0.148,0.185,0.28340693176663234
Ifng,1.9976720500528885e-5,-1.2324999760883157,0.017,0.033,0.28916302924515563
Ar,2.0994374227255327e-5,0.7460810402767786,0.057,0.035,0.30389356693952085
Birc5,2.2316976287755043e-5,-0.6904284193182506,0.054,0.08,0.32303823176525426
Mrpl27,2.286230185971414e-5,-0.32528903074141224,0.156,0.196,0.33093181941936217
Irf5,2.2944938144899194e-5,0.5448578068788477,0.105,0.075,0.3321279796474158
Dtx3l,2.364513475007014e-5,-0.30097320707436936,0.223,0.266,0.3422633255072653
Camk2b,2.3989044964233505e-5,1.1194853526552269,0.027,0.012,0.34724142585727996
Tor1aip1,2.5036594735543503e-5,-0.28579350091753564,0.211,0.255,0.3624047087969922
Ifi203,2.504843500522262e-5,-0.16010720119447908,0.531,0.582,0.36257609670059743
Gbp9,2.5338273881832964e-5,-0.2891919818441768,0.246,0.29,0.36677151443953215
Rbl2,2.5430069553274905e-5,0.34522188187658176,0.252,0.21,0.36810025678365427
Rnasek,2.5584422081317564e-5,-0.18218164691313765,0.453,0.501,0.37033450962707176
Casp8,2.5922372875624064e-5,-0.23174032018944724,0.291,0.338,0.3752263473746583
Rab19,2.6967346072462836e-5,-0.34187224920427406,0.154,0.193,0.39035233439889955
Eif3k,2.7414919517033254e-5,-0.11911807874219338,0.688,0.739,0.3968309600090564
Uba52,2.7699648773867427e-5,-0.10472403899177629,0.883,0.913,0.400952416001731
Agpat3,2.7834778898545198e-5,-0.2525645427217784,0.259,0.304,0.40290842455644177
Ces2c,2.9522567243465008e-5,0.7746227425371588,0.048,0.029,0.427339160849156
Cd47,2.9667865049858333e-5,-0.17924962249329635,0.571,0.616,0.4294423465966994
Cmc1,2.9693073809092527e-5,-0.22193793235967751,0.302,0.35,0.4298072433866143
Spr,3.0383425692655287e-5,0.34929524555415714,0.196,0.157,0.43980008690118527
Depdc1b,3.055129068227959e-5,-1.9028445191763428,0.004,0.013,0.4422299326259971
Cd247,3.076519881275998e-5,-0.19510985892806232,0.458,0.505,0.4453262528147007
Morf4l1,3.117642454943643e-5,0.1453896414296181,0.698,0.665,0.45127874535309237
Txn1,3.203453602815535e-5,-0.1956972719288558,0.538,0.58,0.46369990900754876
Dclk2,3.210391030480846e-5,-1.0943690572248226,0.014,0.029,0.46470410166210246
Csnk2b,3.257484074252718e-5,-0.1374276653386571,0.557,0.604,0.47152081974808097
Edem1,3.2575257005418404e-5,-0.3816465609842785,0.154,0.191,0.4715268451534314
Gm19261,3.260102138449567e-5,-1.142379729281262,0.011,0.025,0.47189978454057485
Casp4,3.422641404418778e-5,-0.3771040902170668,0.147,0.184,0.49542734328961807
Pold4,3.5591736188496054e-5,-0.22760708022650267,0.304,0.352,0.5151903813284804
Tm6sf1,3.5673934200980864e-5,-1.0007491071483292,0.017,0.033,0.5163801975591981
Ybx3,3.584788633785827e-5,0.25378644436681763,0.264,0.22,0.5188981547404985
Ankrd55,3.6899802047891433e-05,-0.4938097014526486,0.059,0.086,0.5341246346432285
Ndufs6,3.7015576968274925e-5,-0.20652406898543596,0.313,0.36,0.5358004766157796
Sytl2,3.826618074261411e-5,0.5393571624825504,0.084,0.058,0.5539029662493392
Stx11,3.981571908438865e-5,0.4403381810111777,0.192,0.156,0.5763325337465257
Golim4,4.001329665397357e-5,0.8049747293303469,0.044,0.025,0.5791924690662674
Lair1,4.043103216014579e-5,-2.1040516106221627,0.002,0.011,0.5852391905181102
Stat2,4.0862586470923186e-5,-0.3436297876528376,0.169,0.207,0.5914859391666131
Oasl1,4.2939624564221464e-5,-0.5497687279904331,0.055,0.08,0.6215510655671057
Dck,4.294018479948138e-5,-0.4354789139633608,0.094,0.125,0.621559174972493
Mirt1,4.3505073396526064e-5,-0.6551506594770347,0.036,0.057,0.6297359374147148
Tlr7,4.477722593995966e-5,-0.6793698059355071,0.036,0.057,0.6481503454809161
Tbl1xr1,4.520718695977613e-5,0.37369658904429226,0.187,0.15,0.6543740312427594
Cnp,4.5384548401878675e-5,-0.20792931474763843,0.396,0.441,0.6569413381171938
Oxa1l,4.5682343633459436e-5,-0.28846015617721066,0.224,0.265,0.6612519240943253
Axl,4.967712990416713e-5,0.48963443246569893,0.089,0.062,0.7190764553628192
Rap1gap,5.1179692580463614e-5,1.970783622300428,0.01,0.002,0.7408260501022108
Sept8,5.1587498453097996e-5,1.4346370375223172,0.017,0.006,0.7467290401085935
Supt4a,5.159459057937972e-5,-0.14679189652037697,0.569,0.618,0.7468316986365214
Lpin2,5.246594521183559e-5,-0.43204590393109,0.09,0.12,0.7594445569413202
Zswim7,5.452161975465788e-5,0.9715328796742604,0.031,0.016,0.7892004459486728
Gm29243,5.658961666728678e-5,-1.0045159370712478,0.013,0.027,0.8191347012589761
Coro2a,5.684759948139611e-5,-0.284367994148627,0.2,0.24,0.8228690024932087
Dgat1,5.957852515612845e-5,-0.4902662747352524,0.087,0.116,0.8623991516349593
Got2,5.959780951914674e-5,-0.2951919424134384,0.193,0.232,0.8626782927896491
Pkp3,5.9912192438523265e-5,-0.1624133825060862,0.54,0.588,0.8672289855476243
Slc43a2,6.31213515754421e-5,0.3869347418899802,0.146,0.113,0.9136815640545245
Reep5,6.32656997090751e-5,-0.17808026047240313,0.582,0.616,0.9157710032888621
Knl1,6.365099616635984e-5,-0.8695863569851392,0.026,0.044,0.9213481695080586
Tpi1,6.372030560182177e-5,0.3071450083010032,0.368,0.327,0.9223514235863701
Arnt2,6.397333988563489e-5,-1.1669116344607389,0.01,0.023,0.926014094844565
Kmt2c,6.425756330837197e-5,0.36776373247096705,0.158,0.124,0.9301282288886843
Mef2a,6.446799772669395e-5,-0.49852353950653727,0.073,0.101,0.933174267093895
Tpp2,6.730656704519205e-5,-0.2664820755175503,0.248,0.29,0.9742625579791548
Tacc3,7.69791846072324e-5,-0.6632820642814874,0.037,0.057,1
Ipcef1,7.982961174686327e-5,-0.27503091403726154,0.235,0.276,1
Aimp1,8.024050031926311e-5,-0.22242033150847296,0.296,0.34,1
Gimap9,8.02841347845948e-5,-0.22033205447575743,0.328,0.373,1
Cox7c,8.163862575315591e-5,-0.10942362525946958,0.746,0.794,1
Ndufb3,8.257118307513942e-5,-0.1985197758015924,0.339,0.384,1
Klf7,8.261279823971918e-5,0.690803709411036,0.061,0.04,1
Prmt2,8.593808578891398e-5,0.627639041503369,0.061,0.039,1
Usp18,8.612781026709747e-5,-0.3370606995724641,0.232,0.272,1
Nmb,8.669853535862274e-5,-0.37426793089892607,0.123,0.156,1
Pclaf,8.943697809006965e-5,-0.6267415110951271,0.056,0.08,1
Ms4a4c,9.252096527518109e-5,-0.3528670937359424,0.143,0.179,1
Vezf1,9.318435438215387e-5,0.4144705595403235,0.16,0.127,1
Tmem65,9.412280515574938e-5,-0.5962569704234664,0.05,0.073,1
Pde4d,9.44657123000834e-5,-0.5010777019166879,0.08,0.107,1
Ifitm3,9.449470967318001e-5,-0.5343840150537398,0.083,0.111,1
S100a6,9.498203212268935e-5,0.204084618908708,0.566,0.526,1
Gbp3,9.640897069675986e-5,-0.3318212094130599,0.159,0.195,1
mt-Nd1,9.899663710560717e-5,0.12703636381523986,0.727,0.696,1
Sec61g,1.0542883710955464e-4,-0.13227885530232458,0.714,0.746,1
Pdcd10,1.0944089237384216e-4,-0.18326600870397924,0.378,0.421,1
Cobll1,1.096488252082934e-4,0.8439688609462106,0.037,0.021,1
Ccnh,1.1057945876194702e-4,-0.3521078749872695,0.142,0.176,1
Eif3m,1.1114808793090695e-4,-0.14893236638960172,0.475,0.519,1
Spock2,1.1745950890816852e-4,0.5530606758548293,0.068,0.046,1
Apbb1ip,1.2039774219724121e-4,-0.16741619564716947,0.442,0.489,1
Lime1,1.2053581599437618e-4,-0.37169255860631845,0.131,0.164,1
Set,1.2067695127824301e-4,0.15315371640943387,0.535,0.495,1
Sp6,1.2185887951993397e-4,1.5448578068788477,0.015,0.005,1
Hsd3b7,1.2286176921769105e-4,1.4639378114952804,0.015,0.005,1
H2afy,1.236301026865357e-4,-0.16723704883541596,0.492,0.534,1
Mapk1ip1l,1.243729825189711e-4,-0.35994142082409386,0.124,0.156,1
Gda,1.260387961581175e-4,1.2237292105106379,0.021,0.01,1
Mctp2,1.2665272913691804e-4,-1.3447182034275018,0.007,0.018,1
Rnf125,1.26692234840887e-4,-0.27502260062485284,0.157,0.194,1
Snrpe,1.2773197823992747e-4,-0.12522555414411377,0.641,0.684,1
Fryl,1.2952515669106002e-4,-0.244641347928366,0.265,0.307,1
Arhgef11,1.2968687088756403e-4,0.90039429440903,0.029,0.015,1
Tmem64,1.336736983562424e-4,0.31725495237235357,0.222,0.186,1
Tspan3,1.3438851491023748e-4,-0.2890835044546831,0.236,0.275,1
Gpr155,1.3475072056226534e-4,-0.7444697159032838,0.031,0.05,1
S1pr1,1.3539081069536367e-4,-0.2123587056653462,0.193,0.234,1
Cenpw,1.4336476455397465e-4,-0.5414247087696302,0.056,0.08,1
Psma2,1.4451982585598163e-4,-0.11803837081985936,0.576,0.623,1
Dock9,1.4635843388411727e-4,-0.89271437779471,0.02,0.035,1
Rasa1,1.4863813574474095e-4,-0.27403360967587975,0.169,0.206,1
Tff1,1.492150159904314e-4,1.6518832201106326,0.011,0.003,1
Rtraf,1.6098243859125207e-4,-0.13855946403167926,0.548,0.592,1
Pgs1,1.6191665796169951e-4,-0.3093880075081805,0.144,0.179,1
Pde6d,1.6384915325460525e-4,0.38077546802940665,0.145,0.114,1
Orai1,1.66150352403886e-4,0.1670522251875175,0.325,0.279,1
Ticrr,1.69542946933678e-4,-1.4246735080089001,0.005,0.013,1
2610204G07Rik,1.7029251391064218e-4,0.8937740181435005,0.036,0.021,1
2210408F21Rik,1.724004197071867e-4,-0.6544568893069505,0.03,0.048,1
Tmem9b,1.7264895969081883e-4,-0.26649876111367954,0.202,0.239,1
Ogfr,1.739313088326878e-4,-0.2613548387605009,0.221,0.26,1
Stab1,1.747413682868443e-4,1.596388107518929,0.012,0.004,1
Cmah,1.7649730535192039e-4,-0.48555350601724623,0.065,0.09,1
Esco2,1.8093457603993775e-4,-0.9379483201322589,0.013,0.026,1
Kcnq5,1.9359889643629007e-4,0.6135837227814509,0.059,0.039,1
Ell2,1.9936987991176256e-4,0.6724423477306809,0.053,0.034,1
Wdfy1,2.02476945877545e-4,-0.3063146911261554,0.132,0.165,1
Atp5c1,2.0647238229227037e-4,-0.12897344234136685,0.644,0.69,1
Oas3,2.068391177614331e-4,-0.4287364866366863,0.098,0.127,1
Runx3,2.0764514371029793e-4,-0.37941219760973954,0.139,0.171,1
Dnttip1,2.0809091773255675e-4,-0.2508354433268618,0.173,0.209,1
Lysmd3,2.0935242668779436e-4,0.6736532338456325,0.048,0.03,1
Cyp2s1,2.1686331476471681e-4,-1.2423309854480094,0.008,0.018,1
Itgb1,2.201754559263515e-4,0.19626876868521337,0.398,0.353,1
Kif11,2.204106791414865e-4,-0.8241875753013441,0.028,0.045,1
Gabpb1,2.2064417015841387e-4,0.3376115356882923,0.141,0.111,1
Tank,2.4170521413671226e-4,0.2720535149244723,0.289,0.251,1
Abcc1,2.4845095927216284e-4,0.5534795160496389,0.074,0.052,1
Gdi2,2.496681296678886e-4,-0.16636151241750918,0.487,0.523,1
Ldlrad4,2.5180881869903203e-4,0.5113520036631307,0.078,0.055,1
Lgmn,2.539760581187383e-4,0.7539293845054091,0.046,0.029,1
Dipk1c,2.548889519282229e-4,1.7614473537894249,0.01,0.003,1
Nek7,2.566409181202603e-4,-0.25414524708011044,0.179,0.215,1
Ptgir,2.5957436592785675e-4,1.1269028242177095,0.022,0.011,1
Bcl2l15,2.5961667502833786e-4,1.141822244053448,0.022,0.011,1
Zfp281,2.633300436878197e-4,-0.39489467537996115,0.094,0.121,1
Ptprc,2.639409027722021e-4,-0.11264594883277623,0.835,0.851,1
Zdhhc13,2.666689088505151e-4,0.672840167956803,0.046,0.029,1
Mindy3,2.6733729456094116e-4,-0.43259428620667695,0.091,0.118,1
Tnfrsf1a,2.703748861939775e-4,-0.435640746673708,0.072,0.096,1
Nedd9,2.864778115294313e-4,-0.2342447561866119,0.199,0.236,1
Isy1,2.9031709742582447e-4,-0.29224028169686056,0.169,0.203,1
Eloa,2.924113208257743e-4,0.3216718966375005,0.165,0.134,1
Ccn4,2.927399606509055e-4,-1.0281027573888641,0.009,0.02,1
Gm10282,2.935509785116329e-4,-0.5345427623075194,0.043,0.062,1
Irf9,2.9733098999496296e-4,-0.22351458583694161,0.269,0.307,1
Slc43a1,3.073498633642e-4,0.8399451388534205,0.029,0.016,1
2900026A02Rik,3.124145112522737e-4,1.0114256067977738,0.024,0.012,1
Cdca8,3.133202472169366e-4,-0.5787735422895297,0.046,0.067,1
Meis3,3.1426689476042027e-4,0.45450614325842054,0.095,0.071,1
Mpeg1,3.152128655511112e-4,-1.610062769948497,0.003,0.01,1
Isg20,3.2584791757060396e-4,-0.14296860008352175,0.43,0.471,1
Aspscr1,3.390775480155673e-4,-0.28449809185000685,0.159,0.193,1
Gngt2,3.414688631036631e-4,-0.39205486105867093,0.08,0.106,1
Bub1b,3.427966876519651e-4,-0.758276773780433,0.015,0.028,1
Rad51b,3.4515444937047705e-4,1.0461910249584498,0.024,0.012,1
Arhgap25,3.5377666055294094e-4,-0.3521078749872695,0.14,0.171,1
Vamp8,3.5670545353093256e-4,-0.12817299684725697,0.546,0.586,1
Pin4,3.5757291548214524e-4,-0.2458068638638642,0.216,0.252,1
Dgka,3.5775625804769116e-4,-0.14941848235560418,0.418,0.462,1
Idnk,3.593480469626661e-4,-0.2075487437613177,0.293,0.333,1
Dmac2,3.595700263170448e-4,-0.5213406827979541,0.059,0.081,1
Neil3,3.6074671351828455e-4,-1.0474680822557954,0.012,0.024,1
Cysltr1,3.6144347305347267e-4,0.9513046143602022,0.026,0.014,1
Rara,3.6683436517283725e-4,0.3137335062158475,0.153,0.123,1
Sipa1,3.7729356882047483e-4,-0.24441329763181607,0.213,0.249,1
Cep57l1,3.7777795404235405e-4,-0.7282594887220251,0.031,0.048,1
Cish,3.80620444413105e-4,0.20753795534111757,0.413,0.372,1
Pnkd,3.8117391302004125e-4,0.3349647515911214,0.226,0.193,1
